page	line	entry_id	zone	from_token	to_token	tier	reason	applied	line_excerpt
229	83	1032	german_prose_with_translit	rañ	raṅ	A	confusable_nya_coda_safe	1	"(r. na tsho) zug gzer la rañ bZin ~ ""die Qualen"
230	8	1032	latin_other	$es	śes	A	explicit_user_allowlist	1	"tshal ba ni mi $es paam — pa ""mi 'tshal ba:"
230	22	1032	german_prose	1111	im	A	german_numeric_function_word_confusion	1	"männlicher Nachfahren [mehr] hat"" (1111"
230	51	1032	german_prose_with_translit	rañ	raṅ	A	confusable_nya_coda_safe	1	"[zu bewirken]"" (RGNth 834); rañ re kun la"
230	75	1032	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Ita bur bgran du — (metr.) ""du bist uner-"
231	61	1032	german_prose	cine	eine	A	german_dotless_i_safe_map	1	"par gyur kyan (metr.) ""wie durch cine Later-"
232	2	1032	latin_other	$ina'an	śina'an	A	confusable_dollar_to_sacute_shape_safe	1	"$ina'an mya han byed pa — (metr.) ""man"
232	8	1032	latin_other	yañ	yaṅ	A	explicit_user_allowlist	1	"8,5); gan dan yañ 'khon ~ par gyur te ""er"
232	74	1032	latin_other	dga'	dga’	A	explicit_user_allowlist	1	dga' mgur spyod par byed pa de /¿¡ bu yai
232	92	1032	latin_other	dañ	daṅ	A	explicit_user_allowlist	1	gan du skye ba ~ pa dan 'chi ba ~ pa dañ
233	20	1032	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"$es tab — pa'i phun sum tshogs (metr.) ""die"
233	38	1032	latin_other	$es	śes	A	explicit_user_allowlist	1	chos kha na ma tho'ba — pa yin par $es pas
233	78	1032	german_prose	dpal-Idan	dpal-ldan	A	explicit_user_allowlist	1	"gleichlichen Jo-bo chen-po dpal-Idan Atisa"""
234	22	1033	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	(VinUp 59,15); sdig pa'i las mi bya ba ci yañ
234	37	1033	latin_other	yañ	yaṅ	A	explicit_user_allowlist	1	"1: 389,3); di yis mi thub 0:02 yañ ~ ""es gibt"
234	39	1033	german_prose_with_translit	gañ	gaṅ	A	explicit_user_allowlist	1	(MigTo 99,4); thob gźi babs sbrel (r. brel) gañ
234	43	1033	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	di kha lo sna lo gan yañ ~ pas Zon mi gtubs
235	40	1041	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	Lex. chad par Ita ba spyi dan phyi rol pa'i
235	46	1041	latin_other	Iha	lha	A	explicit_case_sensitive_allowlist	1	med pa yod ces dgra Iha
235	55	1041	german_prose_with_translit	broyad	brgyad	A	explicit_user_allowlist	1	"broyad du khyab ste ""der mit der Gunst sei-"
235	71	1041	latin_other	$esrab	śesrab	A	confusable_dollar_to_sacute_shape_safe	1	de phyir g.yel med rtag tu $esrab ug par bya
237	13	1048	german_prose_with_translit	111	in	A	german_numeric_function_word_confusion	1	Nichtexistenz und Dunkelheit 111 der Bon-
237	48	1052	latin_other	mañ	maṅ	A	confusable_nya_coda_safe	1	btsan po sbon khri mañ slon mañ rtsan ~ na
237	48	1052	latin_other	mañ	maṅ	A	confusable_nya_coda_safe	1	btsan po sbon khri mañ slon mañ rtsan ~ na
238	4	1052	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. 'ub kyis Ita bu la ""vollständig"" (Dagy);"
238	5	1052	latin_other	$in	śin	A	explicit_user_allowlist_in_tu	1	"— khenis = $in tu gati bar gyur pa ""sehr voll"""
238	18	1052	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"g.yo ba'i don dan nem nem pa Ita bu ""i.S.v."
238	29	1053	german_prose_with_translit	dan ldan pas	daṅ ldan pas	A	tibetan_translit_phrase_allowlist	1	"dan ldan pas ""obwohl er cin Embryo der er-"
238	38	1053	latin_other	$ala	śala	A	confusable_dollar_to_sacute_shape_safe	1	"mral la za / broya mar mer $ala za ""hundert"
238	43	1053	latin_other	Ina'i	lna'i	A	confusable_initial_I_to_l_marked_context	1	ba'i rim pa'i min), mnal gyi gnas skabs Ina'i
238	51	1054	german_prose_with_translit	Ina'i	lna'i	A	confusable_initial_I_to_l_marked_context	1	"Ina'i nani tshan dan po ""der erste Abschnitt"
238	60	1054	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	rgun 'brum bdal pa Ita bu ///$ serns 0)7/$ ka —
239	9	1057	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	Lex. mtsban mo Ita mkhan (brDa); mtshan
239	11	1057	german_prose_with_translit	dañ	daṅ	A	explicit_user_allowlist	1	"wächter, Aufpasser"" (Dagy); bya ra ba dañ"
239	21	1058	german_prose_with_translit	Sron-Ide-btsan	Sron-lde-btsan	A	confusable_hyphenated_I_to_l_translit	1	des Khri Sron-Ide-btsan.
239	51	1062	german_prose_with_translit	dmañs	dmaṅs	A	confusable_nya_coda_safe	1	"thog pa' / dmañs 'dran ba gcig ""der Groß-"
239	71	1062	german_prose_with_translit	Ihags	lhags	A	confusable_initial_I_to_l_marked_context	1	(r. mi) spun pha bu sogs / Ihags pa Itar du 'debs
240	58	1065	german_prose_with_translit	g$en-chen	gśen-chen	A	confusable_dollar_to_sacute_shape_safe	1	Schlange-Jahr, entnahm g$en-chen den tief-
240	84	1067	german_prose_with_translit	dañ	daṅ	A	explicit_user_allowlist	1	"Lex. pha'i pha dañ pha'i spun dbon po ""Groli-"
241	6	1068	latin_other	Sron-Ide-btsan	Sron-lde-btsan	A	confusable_hyphenated_I_to_l_translit	1	geSron-btsan sgam-po, Khri Sron-Ide-btsan
241	7	1068	german_prose_with_translit	gTsug-Ide-btsan	gTsug-lde-btsan	A	confusable_hyphenated_I_to_l_translit	1	und Khri gTsug-Ide-btsan alias Ral-pa-can.
241	22	1068	latin_other	dañ	daṅ	A	explicit_user_allowlist	1	po dañ khri sron sde (r. lde) btsan dan ral pa
241	25	1068	german_prose_with_translit	Ide-btsan	lde-btsan	A	confusable_hyphenated_I_to_l_translit	1	"Ide-btsan und Ral-pa-can"" (brDa)."
241	44	1072	latin_other	IDe-gtsug-brtan	lDe-gtsug-brtan	A	confusable_hyphenated_I_to_l_translit	1	IDe-gtsug-brtan.
241	47	1072	german_prose_with_translit	IDe-btsug-brtan	lDe-btsug-brtan	A	confusable_hyphenated_I_to_l_translit	1	"te (metr.) ""Khri IDe-btsug-brtan (Gl. ge-"
241	53	1072	german_prose_with_translit	IDe-gtsug-brtan	lDe-gtsug-brtan	A	confusable_hyphenated_I_to_l_translit	1	"la ""Khri IDe-gtsug-brtan, bekannt als Mes-"
241	76	1072	german_prose_with_translit	g$egs	gśegs	A	explicit_user_allowlist	1	Sed du gzigs — dan dge mtshan la g$egs pas
242	37	1072	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	"(Samv 5.5b); grogs — dga' ma ""liebe Freun-"
242	54	1072	german_prose_with_translit	dañ	daṅ	A	explicit_user_allowlist	1	"Schläfchen hielt"" (PT1287 43); khyo ~ dañ"
242	59	1072	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	"Iha —s sa' nari nasnn ma phyin ste ""Vaisr,."
242	77	1072	german_prose_with_translit	$oi	śoi	A	confusable_dollar_to_sacute_shape_safe	1	"ne $oi jaya genannt wurde"" (Liyl 1863);"
243	18	1072	german_prose_with_translit	cine	eine	A	german_dotless_i_safe_map	1	"za ba... Ag gzigs nas ""er sah cine Hündin,"
243	26	1072	german_prose	cine	eine	A	german_dotless_i_safe_map	1	wo cine verheiratete Frau als Ehebrecherin
243	43	1072	german_prose_with_translit	Ihugs	lhugs	A	confusable_initial_I_to_l_marked_context	1	"Ihugs kyi In gu — ""das Lämmchen [zur"
243	89	1072	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	royal po yani myi dga' ba'i nud —i sgra chen
244	21	1072	german_prose_with_translit	griis	gñis	A	explicit_user_allowlist	1	"halten!"" (Mil 103,29); de griis kyis khyim 'ga'"
244	74	1072	german_prose	cinem	einem	A	german_dotless_i_safe_map	1	te mit cinem Wedel aus Blättern in die zehn
245	58	1072	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	"dga' — dan dga' stobs ma grüis ""er führte Nan-"
245	58	1072	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	"dga' — dan dga' stobs ma grüis ""er führte Nan-"
245	60	1072	latin_other	dga'	dga’	A	explicit_user_allowlist	1	dga' — la ni / rgyas pa yoris chags rnam par
245	76	1072	german_prose_with_translit	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	"usw."" (DevT 116,12); dri za — mral dan Idan"
246	12	1072	latin_other	kun-$e	kun-śe	A	confusable_dollar_to_sacute_shape_safe	1	"""sTon-pa rin-mo, Jo-btsun kun-$e [usw.]"
246	20	1072	latin_other	rmams	rnams	A	explicit_user_allowlist	1	sde ...grub thob sol po ba / malnag — rmams
246	31	1072	latin_other	b$os	bśos	A	confusable_dollar_to_sacute_shape_safe	1	sku bla de — dari b$os pa 7 Iha bdag boyid
246	31	1072	latin_other	Iha	lha	A	explicit_case_sensitive_allowlist	1	sku bla de — dari b$os pa 7 Iha bdag boyid
246	33	1072	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	"De-mo gezeugter Iha bdag war"" (In? 6); yar"
246	38	1072	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	"'gur — Iha khan bzens ""er erbaute den ""Gur-"
246	58	1072	german_prose_with_translit	$in	śiṅ	A	explicit_user_allowlist	1	klur chen po skal ldan $in rta dan / tshans
246	76	1072	german_prose_with_translit	dan 'dra	daṅ 'dra	A	tibetan_translit_phrase_allowlist	1	mthun gi bris dan 'dra 09)7/$5 'di don Itar Ii
246	89	1072	latin_other	dan ldan pa	daṅ ldan pa	A	tibetan_translit_phrase_allowlist	1	min dan ldan pa skyun ka dan / ri skyegs la
247	24	1072	german_prose_with_translit	rañ	raṅ	A	confusable_nya_coda_safe	1	(Mil 120,2); ~ rañ la dgos pa'i btabs kyi ~s
247	36	1072	german_prose_with_translit	$i	śi	A	confusable_dollar_to_sacute_shape_safe	1	"$i (metr.) ""sind die Frauen bei gre gestor-"
247	72	1072	latin_other	broyad	brgyad	A	explicit_user_allowlist	1	chu — bya'i lo zla ba drug pa'i tshes broyad
248	56	1074	latin_other	rmams	rnams	A	explicit_user_allowlist	1	"usw."" (gZi-Sn 24,16); mo ma rmams kyis"
248	62	1074	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"— Ita mkhan gis btab pa'am bitas ""ein Wahr-"
248	64	1074	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	"trachtet"" (brDa); — 'debs = — Ita mkhan gyis"
249	13	1083	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	Lex. buud med kyi nams sgeg pa dan zur Ita
249	45	1084	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. mo pa'itshigtsam Ita bu ""wie: die Worte"
249	61	1084	german_prose_with_translit	rde'u	rde’u	A	explicit_user_allowlist	1	"pbo rdeu phan ""was mo rde'u betrifft: bei"
250	13	1085	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. mo Ita mkhan ""Wahrsager"" (brDa); mo"
250	21	1086	german_prose_with_translit	$o	śo	A	confusable_dollar_to_sacute_shape_safe	1	"Lex. $o mo sogs kyi brtag pa ""aus Würfeln"
250	25	1087	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. mo Ita $es pa ""Astrologe"" (brDa)."
250	25	1087	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"Lex. mo Ita $es pa ""Astrologe"" (brDa)."
250	43	1090	german_prose_with_translit	dan bcas par	daṅ bcas par	A	tibetan_translit_phrase_allowlist	1	"khors) gtogs — dan bcas par ""die Die-"
251	59	1092	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. bud med bran mo Ita bu ""wie: Dienerin"""
251	73	1092	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. ga yig Ita bu ""wie: der Buchstabe ga"""
252	46	1094	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	Lex. mo lta $es pa (brDa).
253	11	1096	german_prose	giien	gñen	A	explicit_user_allowlist	1	der giien, in der Welt Jambudvipa, [lebt] der
253	62	1098	german_prose_with_translit	Brag-Iha	Brag-lha	A	confusable_hyphenated_I_to_l_translit	1	"Icam erbaute den Brag-Iha[-Tempel]"" (Nel"
253	69	1098	german_prose_with_translit	Moñ	Moṅ	A	confusable_to_headword	1	chen Wasser-Rind-Jahr Klu-mes nach Moñ-
254	3	1099	german_prose_with_translit	$es-rab	śes-rab	A	explicit_user_allowlist	1	"pa ses rab ""Mon-ston 'Phags-pa $es-rab aus"
254	18	1103	latin_other	dañ	daṅ	A	explicit_user_allowlist	1	rgyal bu mon gor dañ / bla ma 'phags pa lhan
254	57	1106	german_prose_with_translit	mañ	maṅ	A	confusable_nya_coda_safe	1	"de"" (Vdk 2: 340,6); chom rkum mañ la nad"
255	11	1106	latin_other	rañ	raṅ	A	confusable_nya_coda_safe	1	"byu ba rañ gis chog ~ zer ""es reicht doch"
255	28	1106	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	"pa dga' — (metr.) ""es ist besser, sich der"
255	58	1106	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	Lex. yin — / yod — sogs tsbig phrad Ita bu gcig
255	67	1106	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	auch wenn, obwohl; doch, aber usw.; de Ita
255	78	1106	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	"stam — kyi / de ni de Ita ma yin te ""ob-"
255	81	1106	latin_other	$es	śes	A	explicit_user_allowlist	1	— kyi / de dag phan tshun rnam par mi $es
256	28	1107	german_prose_with_translit	rañ	raṅ	A	confusable_nya_coda_safe	1	"schaft gelangt"" (Tär 191,8); che brjod du rañ"
256	37	1107	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. de Ita (v.l. Itar) ~ kyi = tathāpi ""den-"
256	39	1107	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"yin mod kyi Ita bu ""wie in: obwohl es so ist"""
256	41	1107	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	"doch"" (Mvy 5416); yañ nam ~ kyi = api tu"
256	50	1108	german_prose_with_translit	Miml	Mimi	A	citation_roman_l_to_I	1	"Lex. dpans ni mtho ba ""hoch"" (Miml 560):"
257	53	1110	latin_other	broyad	brgyad	A	explicit_user_allowlist	1	tha dad pa broyad kyi yul la thug yod pa daṅ
257	80	1110	latin_other	broyad	brgyad	A	explicit_user_allowlist	1	rgya tam broyad broya chum — bceu drug
258	31	1114	latin_other	broyad	brgyad	A	explicit_user_allowlist	1	ma broyad de dbyibs ni skar ma gcig dan brel
258	32	1114	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"bas me tog gi phun po Ita bu ""ein Mondhaus"
258	52	1116	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	Zes pa'i skar ma Zig dan yañ na ~ ni skar ma
258	53	1116	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	"bzi ste dbyibs ni bya Ita bu ""en Mondhaus"
259	11	1119	german_prose_with_translit	IHo-pa	lHo-pa	A	confusable_hyphenated_I_to_l_translit	1	neren Unruhen zwischen den IHo-pa und
259	20	1119	german_prose_with_translit	IHo-pa	lHo-pa	A	confusable_hyphenated_I_to_l_translit	1	lebenden IHo-pa, Mon-pa, rTsoñ und sPa-
260	13	1123	german_prose_with_translit	dPal-Idan	dPal-ldan	A	explicit_user_allowlist	1	der dPal-Idan Iha-mo (Neb 37).
260	13	1123	german_prose_with_translit	Iha-mo	lha-mo	A	confusable_initial_I_to_l_marked_context	1	der dPal-Idan Iha-mo (Neb 37).
260	18	1123	german_prose_with_translit	IHa-chen	lHa-chen	A	confusable_initial_I_to_l_marked_context	1	Schutzgottheit IHa-chen mgon-po lcam-
260	61	1129	latin_other	Ina'o	lna'o	A	confusable_initial_I_to_l_marked_context	1	"Ina'o / rgya nag skad la tshan dhe'u zer ""he;"
261	2	1131	headword_line	rde'u	rde’u	A	explicit_user_allowlist	1	མོན་སྲན་རྡེའུ་ mon sran rde'u
261	21	1132	german_prose_with_translit	rde'u	rde’u	A	explicit_user_allowlist	1	Lex. mon sran rde'u (v.]. dre'n, rdre'u, lde'n)
261	65	1134	latin_other	yañ	yaṅ	A	explicit_user_allowlist	1	cad ~ yañ thub ldan gari che ba dan / dka'
262	14	1136	german_prose_with_translit	dañ	daṅ	A	explicit_user_allowlist	1	chen btsun g.yun ston dañ / spug ston ye ses yon
262	55	1136	german_prose_with_translit	Miml	Mimi	A	citation_roman_l_to_I	1	"Lex. gtam ""Rede"" (Miml 191); — ba = gos"
262	56	1136	german_prose_with_translit	Miml	Mimi	A	citation_roman_l_to_I	1	"""Beratung"" (Miml 759, Mim2 170); — ba"
263	6	1138	latin_other	dga'	dga’	A	explicit_user_allowlist	1	blo gros rtag tu sbyin la dga' ba yin (metr.)
263	9	1138	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	(Suv 156,4); bdag ni shon chad da Itar yañ /
263	10	1138	german_prose_with_translit	dan bral ba	daṅ bral ba	A	tibetan_translit_phrase_allowlist	1	"chos la — dan bral ba yis (metr.) ""früher"
263	18	1138	german_prose_with_translit	Ina'	lna'	A	confusable_initial_I_to_l_marked_context	1	"es wollen"" (Padm 288b6); sriigs ma Ina' dus"
263	33	1138	latin_other	dañ	daṅ	A	explicit_user_allowlist	1	(MTH3/5/30 222); yo ze dañ tsa med kyi rigs
263	52	1138	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	"dga' ba zabhiratih sraddhādhimuktāndm ""die"
263	91	1138	latin_other	Ihag	lhag	A	confusable_initial_I_to_l_marked_context	1	401,14); rab tu byun ba la Ihag par — par
264	72	1142	latin_other	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	par ldan pa'i 'du byed dan serns dan Idan pa
264	75	1142	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"sñam du 'dzin pa' $es pa'o ""Bewußtsein, das"
265	37	1148	german_prose_with_translit	cine	eine	A	german_dotless_i_safe_map	1	cine der zehn Mächte eines Bodhisattva.
266	24	1152	german_prose_with_translit	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	tshe dani Idan pa — chen po'i lhun bzed bkan
266	40	1152	german_prose_with_translit	Itos	ltos	A	explicit_case_sensitive_allowlist	1	"der Itos fig ""der Srävaka Maudgalyäyana, sie-"
266	52	1153	latin_other	dan bral ba'i	daṅ bral ba'i	A	tibetan_translit_phrase_allowlist	1	"de pha dan bral ba'i — gyis non pas ""vom"
266	60	1153	latin_other	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	rm Idan par 'gyur / — ram thag sdug bsal
266	76	1153	latin_other	yañ	yaṅ	A	explicit_user_allowlist	1	skra ni yañ skye bar 'gyur gyis ~ ma mdzal
267	22	1154	latin_other	bsnal	bsṅal	A	explicit_user_allowlist	1	"edun ba'i min dari sdug bsnal ""Bezeichnung"
267	86	1157	german_prose_with_translit	gañ	gaṅ	A	explicit_user_allowlist	1	19.6b); kbyod ni ~ brües la / gañ du yañ
267	86	1157	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	19.6b); kbyod ni ~ brües la / gañ du yañ
268	22	1158	german_prose_with_translit	dañ	daṅ	A	explicit_user_allowlist	1	"gen ist"" (K841(2) 206b4); ""khor ba dañ ni ~ /"
268	26	1158	latin_other	bsnal	bsṅal	A	explicit_user_allowlist	1	pa ni sdug bsnal thams cad las grol ba'i mya
268	38	1158	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	mthar / khyed cag yañ dag 'brel ba'i rgyu Zes
268	86	1159	german_prose_with_translit	mañ	maṅ	A	confusable_nya_coda_safe	1	das pa'i rjes su $/0/// bkod pa mañ po bstan
269	28	1164	latin_other	bsnal	bsṅal	A	explicit_user_allowlist	1	sdug bsnal chu bor gnas ?// dag / kyi hud —
269	38	1165	german_prose_with_translit	bsnal	bsṅal	A	explicit_user_allowlist	1	"Lex. — = sdug bsnal byas pa ""lamentiert ha-"
269	50	1166	latin_other	$i	śi	A	confusable_dollar_to_sacute_shape_safe	1	"da 17b7); $i na'an — pa med (metr.) ""man"
269	69	1166	german_prose_with_translit	Vigatä$oka	Vigatäśoka	A	confusable_dollar_to_sacute_shape_safe	1	2. npr. ein indischer Herrscher, Vigatä$oka.
269	72	1166	german_prose_with_translit	A$oka	Aśoka	A	confusable_dollar_to_sacute_shape_safe	1	"""in dem Geschlecht des A$oka sind vier: Vi-"
269	73	1166	german_prose_with_translit	gatä$oka	gatäśoka	A	confusable_dollar_to_sacute_shape_safe	1	gatä$oka und Virasena, Nanda und Mahä-
270	13	1168	german_prose_with_translit	bsnal	bsṅal	A	explicit_user_allowlist	1	"Lex. sdug bsnal med pa ""ohne Sorge sein"""
270	14	1168	german_prose_with_translit	bsnal	bsṅal	A	explicit_user_allowlist	1	(brDa); sdug bsnal med pa la (Dagy).
270	72	1174	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	Lex. mya ñan tshig gis yani yañ rjod byed kyis
270	78	1174	german_prose_with_translit	gañ	gaṅ	A	explicit_user_allowlist	1	de gañ Zon pas nas sers can thanis can (v.cad)
271	10	1176	german_prose_with_translit	bsnal	bsṅal	A	explicit_user_allowlist	1	"sdug bsnal las thar rgyn ""vom Leiden befreit"
271	16	1176	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	Lex. mya ñan tshig gis yani yañ rjod byed kyis
271	21	1176	german_prose_with_translit	bsnal	bsṅal	A	explicit_user_allowlist	1	Lex. sdug bsnal las thar zin pa'am mya ran
271	70	1181	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"ston Ita bu ""wie: eine leere Ebene, in der"
