volume	page	line	token_index	tibetan_syllable	current_latin_token	integrity_status	integrity_pass	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	alignment_confidence	token_start	token_end	preceding_character	following_character	token_boundary_status	expected_high_confidence_features	observed_features	violated_rules	canonical_full_target	canonical_target_evidence	domain_context	damage_scope	marker_attached	context_excerpt
wts_8_b	89	38	2	ཡན	yan	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	13	16	 	 	token_boundary_secure						tibetan_proper_name	none	no	བུ་ཡན་ཏུ་ bu yan tu Kurzf. bu yan npr. ein
wts_8_b	89	38	3	ཏུ	tu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	17	19	 	 	token_boundary_secure						tibetan_proper_name	none	no	བུ་ཡན་ཏུ་ bu yan tu Kurzf. bu yan npr. ein
wts_8_b	89	51	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	10	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ཡར་པོ་ bu yar po Stiefsohn.
wts_8_b	89	51	2	ཡར	yar	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	13	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ཡར་པོ་ bu yar po Stiefsohn.
wts_8_b	89	51	3	པོ	po	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	17	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ཡར་པོ་ bu yar po Stiefsohn.
wts_8_b	89	55	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	8	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ཡིག་ bu yig Ergänzungswerk bzw. Kom-
wts_8_b	89	55	2	ཡིག	yig	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	11	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ཡིག་ bu yig Ergänzungswerk bzw. Kom-
wts_8_b	89	58	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	8	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ཡུག་ bu yug Schneesturm.
wts_8_b	89	58	2	ཡུག	yug	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	11	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ཡུག་ bu yug Schneesturm.
wts_8_b	90	1	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	8	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རབས་ bu rabs
wts_8_b	90	1	2	རབས	rabs	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	11	15	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རབས་ bu rabs
wts_8_b	90	2	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	8	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རབས་ bu rabs Generationen der Söhne,
wts_8_b	90	2	2	རབས	rabs	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རབས་ bu rabs Generationen der Söhne,
wts_8_b	90	7	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	7	9	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ bu ram Melasse, Zuckerrohrsirup; vgl.
wts_8_b	90	7	2	རམ	ram	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ bu ram Melasse, Zuckerrohrsirup; vgl.
wts_8_b	90	45	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	11	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་ bu ram siṅ
wts_8_b	90	45	2	རམ	ram	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	14	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་ bu ram siṅ
wts_8_b	90	45	3	ཤིང	siṅ	reviewed_transcription_exception	no	yes	partial	blocked	source_variant_requires_manual_review	family_block	secure_positional_alignment	18	21	 		token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་ bu ram siṅ
wts_8_b	91	1	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	17	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་སྒྲེས་ bu ram Siṅ skyes
wts_8_b	91	1	2	རམ	ram	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	20	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་སྒྲེས་ bu ram Siṅ skyes
wts_8_b	91	1	3	ཤིང	Siṅ	reviewed_transcription_exception	no	yes	partial	blocked	source_variant_requires_manual_review	family_block	secure_positional_alignment	24	27	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་སྒྲེས་ bu ram Siṅ skyes
wts_8_b	91	1	4	སྒྲེས	skyes	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	28	33	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་སྒྲེས་ bu ram Siṅ skyes
wts_8_b	91	13	1	བུརམཤ	Sin	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	10	13	 	 	token_boundary_secure						tibetan_proper_name	none	no	བུརམཤ རྐྱ Sin rta, bu ram Sir pa npr. ein
wts_8_b	91	13	2	རྐྱ	rta	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	14	17	 	,	token_boundary_secure						tibetan_proper_name	none	no	བུརམཤ རྐྱ Sin rta, bu ram Sir pa npr. ein
wts_8_b	91	20	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	14	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་ཆང་ bu ram Siṅ chaṅ Rum, Zucker-
wts_8_b	91	20	2	རམ	ram	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	17	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་ཆང་ bu ram Siṅ chaṅ Rum, Zucker-
wts_8_b	91	20	3	ཤིང	Siṅ	reviewed_transcription_exception	no	yes	partial	blocked	source_variant_requires_manual_review	family_block	secure_positional_alignment	21	24	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་ཆང་ bu ram Siṅ chaṅ Rum, Zucker-
wts_8_b	91	20	4	ཆང	chaṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	25	29	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་ཆང་ bu ram Siṅ chaṅ Rum, Zucker-
wts_8_b	91	27	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	13	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་རྟ bu ram Siri rta Ybu ram Sir skyes.
wts_8_b	91	27	2	རམ	ram	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་རྟ bu ram Siri rta Ybu ram Sir skyes.
wts_8_b	91	27	3	ཤིང	Siri	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	20	24	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་རྟ bu ram Siri rta Ybu ram Sir skyes.
wts_8_b	91	27	4	རྟ	rta	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	25	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་རྟ bu ram Siri rta Ybu ram Sir skyes.
wts_8_b	91	28	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	17	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་བསྔུས་ bu ram Siri bsdus Zuckerrohr-
wts_8_b	91	28	2	རམ	ram	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	20	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་བསྔུས་ bu ram Siri bsdus Zuckerrohr-
wts_8_b	91	28	3	ཤིང	Siri	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	24	28	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་བསྔུས་ bu ram Siri bsdus Zuckerrohr-
wts_8_b	91	28	4	བསྔུས	bsdus	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	29	34	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རམ་ཤིང་བསྔུས་ bu ram Siri bsdus Zuckerrohr-
wts_8_b	91	42	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	7	9	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལོ་ bu lo
wts_8_b	91	42	2	ལོ	lo	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	10	12	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལོ་ bu lo
wts_8_b	91	43	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	21	23	 	 	token_boundary_secure						tibetan_proper_name	none	no	བུ་རམ་ཤིང་པའི་ལྟེངས་ bu ram Siṅ pa'i lteṅs npr.
wts_8_b	91	43	2	རམ	ram	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	24	27	 	 	token_boundary_secure						tibetan_proper_name	none	no	བུ་རམ་ཤིང་པའི་ལྟེངས་ bu ram Siṅ pa'i lteṅs npr.
wts_8_b	91	43	3	ཤིང	Siṅ	reviewed_transcription_exception	no	yes	partial	blocked	source_variant_requires_manual_review	family_block	secure_positional_alignment	28	31	 	 	token_boundary_secure	ང:ṅ	ṅ				tibetan_proper_name	none	no	བུ་རམ་ཤིང་པའི་ལྟེངས་ bu ram Siṅ pa'i lteṅs npr.
wts_8_b	91	43	4	པའི	pa'i	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	32	36	 	 	token_boundary_secure						tibetan_proper_name	none	no	བུ་རམ་ཤིང་པའི་ལྟེངས་ bu ram Siṅ pa'i lteṅs npr.
wts_8_b	91	43	5	ལྟེངས	lteṅs	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	37	42	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			tibetan_proper_name	none	no	བུ་རམ་ཤིང་པའི་ལྟེངས་ bu ram Siṅ pa'i lteṅs npr.
wts_8_b	91	56	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	9	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རོགས་ bu rogs.
wts_8_b	91	56	2	རོགས	rogs	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	12	16	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་རོགས་ bu rogs.
wts_8_b	91	62	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	8	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལ་ས་ bu la sa Koriander, Coriandrum sati-
wts_8_b	91	62	2	ལ	la	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	11	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལ་ས་ bu la sa Koriander, Coriandrum sati-
wts_8_b	91	62	3	ས	sa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	14	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལ་ས་ bu la sa Koriander, Coriandrum sati-
wts_8_b	91	66	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	9	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལུ་ཀ་ bu lu ka ein Tier.
wts_8_b	91	66	2	ལུ	lu	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	12	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལུ་ཀ་ bu lu ka ein Tier.
wts_8_b	91	66	3	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	15	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལུ་ཀ་ bu lu ka ein Tier.
wts_8_b	91	70	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	7	9	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལོ་ bu lo Bez. für Jahrgänge, bei denen be-
wts_8_b	91	70	2	ལོ	lo	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	10	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལོ་ bu lo Bez. für Jahrgänge, bei denen be-
wts_8_b	92	1	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	8	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལོན་ bu lon
wts_8_b	92	1	2	ལོན	lon	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	11	14	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལོན་ bu lon
wts_8_b	92	4	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	8	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལོན་ bu lon Anleihe, Schuld, Schulden.
wts_8_b	92	4	2	ལོན	lon	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	11	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལོན་ bu lon Anleihe, Schuld, Schulden.
wts_8_b	92	45	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	9	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་སྲིང་ bu sriṅ
wts_8_b	92	45	2	སྲིང	sriṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	12	16	 		token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	བུ་སྲིང་ bu sriṅ
wts_8_b	92	53	1	བུ	bbu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	19	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལོན་དུ་འགྱུར་བ་ bbu du 'gyur ba Subtrahie-
wts_8_b	92	53	2	ལོན	du	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	23	25	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལོན་དུ་འགྱུར་བ་ bbu du 'gyur ba Subtrahie-
wts_8_b	92	53	3	དུ	gyur	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	27	31	'	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལོན་དུ་འགྱུར་བ་ bbu du 'gyur ba Subtrahie-
wts_8_b	92	53	4	འགྱུར	ba	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	32	34	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལོན་དུ་འགྱུར་བ་ bbu du 'gyur ba Subtrahie-
wts_8_b	92	53	5	བ	Subtrahie	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	35	44	 	-	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལོན་དུ་འགྱུར་བ་ bbu du 'gyur ba Subtrahie-
wts_8_b	92	55	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	10	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལོན་པ་ bu lon pa Gläubiger, Kreditgeber.
wts_8_b	92	55	2	ལོན	lon	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	13	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལོན་པ་ bu lon pa Gläubiger, Kreditgeber.
wts_8_b	92	55	3	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	17	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	བུ་ལོན་པ་ bu lon pa Gläubiger, Kreditgeber.
wts_8_b	92	59	1	བུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	16	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"བུ་ལོའི་སྲས་མོ་ bu lo'i sras mo ""Pulomans Toch-"
wts_8_b	92	59	2	ལོའི	lo'i	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	19	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"བུ་ལོའི་སྲས་མོ་ bu lo'i sras mo ""Pulomans Toch-"
wts_8_b	92	59	3	སྲས	sras	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	24	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"བུ་ལོའི་སྲས་མོ་ bu lo'i sras mo ""Pulomans Toch-"
