page	line	token_index	base_token	alternate_token	reason	base_key	alternate_key	base_line	alternate_line	alignment_method	alignment_attribution	resynchronization_attribution	resynchronization_source	base_to_alternate_page_delta	alternate_page	page_match_score	canonical_overlap	shared_canonical_tokens	base_nonempty_count	alternate_nonempty_count	line_count_ratio
71	79	4	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"nam breyad de / dan po no bo brjod pa ""es"	"nam breyad de / daṅ po no bo brjod pa ""es"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	71	0.554	0.882	368	90	96	0.938
71	86	1	dan	dañ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"dan fer spyod — b$ams ""man stellt ein weißes"	"dañ fer spyod — b$ams ""man stellt ein weißes"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	71	0.554	0.882	368	90	96	0.938
73	8	9	byun	byuṅ	alternate_witness_google_loc_nasal_upgrade	byun	byun	"royal po la mi dga' ba — ynl nas byun ste ""die"	rgyal po la mi dga' ba ~ yul nas byuṅ ste „die	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	73	0.946	0.907	312	87	83	1.048
73	17	9	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	di yi sku ni bdun dag mtho ba dan (metr.)	'di yi sku ni bdun dag mtho ba daṅ (metr.)	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	73	0.946	0.907	312	87	83	1.048
73	33	2	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"pa dan dgu pa la ""im siebten, achten und"	pa daṅ dgu pa la „im siebten, achten und	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	73	0.946	0.907	312	87	83	1.048
73	35	3	ran	raṅ	alternate_witness_google_loc_nasal_upgrade	ran	ran	"815,1); ran lo so ~i dus su ""dann, als ich"	815,1); raṅ lo so ~'i dus su „dann, als ich	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	73	0.946	0.907	312	87	83	1.048
73	48	2	bgran	bgraṅ	alternate_witness_google_loc_nasal_upgrade	bgran	bgran	nas bgran ba'i / — gnam lor Sar ba (metr.)	nas bgraṅ ba'i / gnam lor sar ba (metr.)	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	73	0.946	0.907	312	87	83	1.048
73	81	6	dañ	daṅ	alternate_witness_google_loc_velar_nasal_upgrade	dan	dan	'khor lo rin po che dañ ... dnag dpon rin po che	'khor lo rin po che daṅ ... dmag dpon rin po che	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	73	0.946	0.907	312	87	83	1.048
74	4	6	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	(brDa); ~ ni bla gos da Ita chos gos su grags pa	(brDa); ~ ni bla gos da lta chos gos su grags pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	74	0.542	0.852	260	85	86	0.988
74	57	1	bsin	bśin	alternate_witness_google_loc_fricative_upgrade	bsin	bsin	bsin (7. 077?) po la — / brten la rab tu gnas pa	bśin (7. 077?) po la — / brten la rab tu gnas pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	74	0.542	0.852	260	85	86	0.988
74	65	4	ran	raṅ	alternate_witness_google_loc_nasal_upgrade	ran	ran	nad pa de'i ran keg dan ~ gyi ñi ma'am dus	nad pa de'i raṅ keg daṅ ~ gyi ñi ma'am dus	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	74	0.542	0.852	260	85	86	0.988
74	65	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	nad pa de'i ran keg dan ~ gyi ñi ma'am dus	nad pa de'i raṅ keg daṅ ~ gyi ñi ma'am dus	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	74	0.542	0.852	260	85	86	0.988
74	69	3	bgran	bgraṅ	alternate_witness_google_loc_nasal_upgrade	bgran	bgran	lo nas bgran ba' / bdun pa gnam lor sar ba	lo nas bgraṅ ba' / bdun pa gnam lor sar ba	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	74	0.542	0.852	260	85	86	0.988
77	61	4	dañ	daṅ	alternate_witness_google_loc_velar_nasal_upgrade	dan	dan	"myi ~ ba nad dañ / lo ñes la stsogs pa ""uner-"	"myi ~ ba nad daṅ / lo ñes la stsogs pa ""uner-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	77	0.728	0.931	379	92	96	0.958
77	63	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	(Liy2 84); 'gul bar gyur pa' so dan ni / zas	(Liy2 84); 'gul bar gyur pa' so daṅ ni / zas	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	77	0.728	0.931	379	92	96	0.958
77	75	7	Gs-H	Gś-H	alternate_witness_citation_siglum	gsh	gsh	"nicht und fühlt sich nicht wohl"" (Gs-H 48c);"	"nicht und fühlt sich nicht wohl"" (Gś-H 48c);"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	77	0.728	0.931	379	92	96	0.958
77	84	2	Ys	Yś	alternate_witness_citation_siglum	ys	ys	"körper"" (Ys 24d); ma — ba tsam na kbo ~"	"körper"" (Yś 24d); ma — ba tsam na kbo ~"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	77	0.728	0.931	379	92	96	0.958
77	87	2	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	"— ba Iha yi pham phabs yod (metr.) ""in der"	"— ba lha yi pham phabs yod (metr.) ""in der"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	77	0.728	0.931	379	92	96	0.958
77	89	9	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	106,34); 'dzam bu'i glin du mu ge dan rims	106,34); 'dzam bu'i glin du mu ge daṅ rims	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	77	0.728	0.931	379	92	96	0.958
78	14	5	min	miñ	alternate_witness_google_loc_nasal_upgrade	min	min	Lex. — ba = sim pa' min ham Ins — ...	Lex. — ba = sim pa' miñ ham Ins — ...	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	78	0.568	0.876	289	86	89	0.966
78	26	1	nan	naṅ	alternate_witness_google_loc_nasal_upgrade	nan	nan	nan nas kyan / nam Zar bde Zin skyid par	naṅ nas kyaṅ / nam Zar bde Zin skyid par	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	78	0.568	0.876	289	86	89	0.966
78	26	3	kyan	kyaṅ	alternate_witness_google_loc_nasal_upgrade	kyan	kyan	nan nas kyan / nam Zar bde Zin skyid par	naṅ nas kyaṅ / nam Zar bde Zin skyid par	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	78	0.568	0.876	289	86	89	0.966
78	43	6	spon	spoṅ	alternate_witness_google_loc_nasal_upgrade	spon	spon	thams cad span pa 'am / spon ba Sin tu rgya	thams cad span pa 'am / spoṅ ba Sin tu rgya	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	78	0.568	0.876	289	86	89	0.966
78	53	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"ni / sum ben risa gsiem gyi lba dan niiam ""was"	"ni / sum ben risa gsiem gyi lba daṅ niiam ""was"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	78	0.568	0.876	289	86	89	0.966
78	58	7	Ihag	lhag	alternate_witness_initial_i_to_l_translit	ihag	lhag	(Mil 133,30); — kyi bad gad Ihag ge Ibag	(Mil 133,30); — kyi bad gad lhag ge lhag	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	78	0.568	0.876	289	86	89	0.966
78	58	9	Ibag	lhag	alternate_witness_initial_i_to_l_translit	ibag	lhag	(Mil 133,30); — kyi bad gad Ihag ge Ibag	(Mil 133,30); — kyi bad gad lhag ge lhag	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	78	0.568	0.876	289	86	89	0.966
79	35	5	cin	ciṅ	alternate_witness_google_loc_nasal_upgrade	cin	cin	4,190); dge 'phrog cin / ~i srog kyani joms	4,190); dge 'phrog ciṅ / ~i srog kyani joms	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	79	0.546	0.908	228	75	78	0.962
79	65	2	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	Lex. Iha gnas Iha (brDa); bye brag Iha gnas la	Lex. lha gnas lha (brDa); bye brag lha gnas la	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	79	0.546	0.908	228	75	78	0.962
79	65	4	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	Lex. Iha gnas Iha (brDa); bye brag Iha gnas la	Lex. lha gnas lha (brDa); bye brag lha gnas la	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	79	0.546	0.908	228	75	78	0.962
79	65	8	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	Lex. Iha gnas Iha (brDa); bye brag Iha gnas la	Lex. lha gnas lha (brDa); bye brag lha gnas la	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	79	0.546	0.908	228	75	78	0.962
80	3	5	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	dbas kyis / din ri'i Iha khani bzens / dar gyis /	dbas kyis / din ri'i lha khani bźens / dar gyis /	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	80	0.530	0.919	305	83	89	0.933
80	3	7	bzens	bźens	alternate_witness_google_loc_fricative_upgrade	bzens	bzens	dbas kyis / din ri'i Iha khani bzens / dar gyis /	dbas kyis / din ri'i lha khani bźens / dar gyis /	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	80	0.530	0.919	305	83	89	0.933
80	37	4	ston	stoṅ	alternate_witness_google_loc_nasal_upgrade	ston	ston	1: 378,1); ston gsal bde ba chen po'i don stogs	1: 378,1); stoṅ gsal bde ba chen po'i don stogs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	80	0.530	0.919	305	83	89	0.933
81	23	6	rdzon	rdzoṅ	alternate_witness_google_loc_nasal_upgrade	rdzon	rdzon	བདེ་ཆེན་རྫོང་ bde chen rdzoṅ npr. ein rdzon in	བདེ་ཆེན་རྫོང་ bde chen rdzoṅ npr. ein rdzoṅ in	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	81	0.855	0.877	257	81	81	1.000
81	25	5	sod	śod	alternate_witness_google_loc_fricative_upgrade	sod	sod	der sde pa skyid sod pas bzun ba'i stod lun —	der sde pa skyid śod pas bzun ba'i stod lun —	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	81	0.855	0.877	257	81	81	1.000
81	26	1	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"dan gron skor ya man tsam yod cin ""das vom"	"daṅ groṅ skor ya man tsam yod ciṅ ""das vom"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	81	0.855	0.877	257	81	81	1.000
81	26	2	gron	groṅ	alternate_witness_google_loc_nasal_upgrade	gron	gron	"dan gron skor ya man tsam yod cin ""das vom"	"daṅ groṅ skor ya man tsam yod ciṅ ""das vom"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	81	0.855	0.877	257	81	81	1.000
81	26	8	cin	ciṅ	alternate_witness_google_loc_nasal_upgrade	cin	cin	"dan gron skor ya man tsam yod cin ""das vom"	"daṅ groṅ skor ya man tsam yod ciṅ ""das vom"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	81	0.855	0.877	257	81	81	1.000
81	28	1	sTod-lun	sTod-luṅ	alternate_witness_google_loc_nasal_upgrade	stodlun	stodlun	"sTod-lun bDe-chen-rdzon"" (""Dzam 22,10)."	"sTod-luṅ bDe-chen-rdzon"" (""Dzam 22,10)."	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	81	0.855	0.877	257	81	81	1.000
81	52	7	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	214,1,3); — dan phag mo dan tshad ma la	214,1,3); — dan phag mo daṅ tshad ma la	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	81	0.855	0.877	257	81	81	1.000
81	53	4	cin	ciñ	alternate_witness_google_loc_nasal_upgrade	cin	cin	"sogs pa bsgyur cin ""er übersetzte [Texte zu]"	"sogs pa bsgyur ciñ ""er übersetzte [Texte zu]"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	81	0.855	0.877	257	81	81	1.000
81	55	5	Ihan	lhan	alternate_witness_initial_i_to_l_translit	ihan	lhan	88,3); thog mar — Ihan skyes kyi dban dan	88,3); thog mar — lhan skyes kyi dban dan	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	81	0.855	0.877	257	81	81	1.000
81	58	3	gsed	gśed	alternate_witness_google_loc_fricative_upgrade	gsed	gsed	gsin rje gsed dan — la mna' briies pa yin	gsin rje gśed daṅ — la mña' briies pa yin	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	81	0.855	0.877	257	81	81	1.000
81	58	4	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	gsin rje gsed dan — la mna' briies pa yin	gsin rje gśed daṅ — la mña' briies pa yin	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	81	0.855	0.877	257	81	81	1.000
81	58	6	mna	mña	alternate_witness_google_loc_nasal_upgrade	mna	mna	gsin rje gsed dan — la mna' briies pa yin	gsin rje gśed daṅ — la mña' briies pa yin	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	81	0.855	0.877	257	81	81	1.000
81	63	5	bran	braṅ	alternate_witness_google_loc_nasal_upgrade	bran	bran	1: 202,5); pho bran / — gi srags bzla ba dan	1: 202,5); pho braṅ / — gi srags bzla ba dan	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	81	0.855	0.877	257	81	81	1.000
81	72	8	dban	dbaṅ	alternate_witness_google_loc_nasal_upgrade	dban	dban	thag bzans ris dan ~ dan ... lba min dban gźan	thag bzans ris dan ~ dan ... lba min dbaṅ gźan	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	81	0.855	0.877	257	81	81	1.000
81	76	6	dban	dbaṅ	alternate_witness_google_loc_nasal_upgrade	dban	dban	Abt. !ba ma yin gyi dban /)0 7 min).	Abt. !ba ma yin gyi dbaṅ /)0 7 min).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	81	0.855	0.877	257	81	81	1.000
83	12	9	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	'gro ba drug po dag tu bde ba dan sdug bsnal	'gro ba drug po dag tu bde ba daṅ sdug bsṅal	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	83	0.576	0.911	256	82	83	0.988
83	12	11	bsnal	bsṅal	alternate_witness_google_loc_nasal_upgrade	bsnal	bsnal	'gro ba drug po dag tu bde ba dan sdug bsnal	'gro ba drug po dag tu bde ba daṅ sdug bsṅal	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	83	0.576	0.911	256	82	83	0.988
83	39	5	tshan	tshaṅ	alternate_witness_google_loc_nasal_upgrade	tshan	tshan	"sras kyi thugs rjes tshan ma bde bar gnas ""es"	"sras kyi thugs rjes tshaṅ ma bde bar gnas ""es"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	83	0.576	0.911	256	82	83	0.988
83	80	1	nams	ñams	alternate_witness_google_loc_nasal_upgrade	nams	nams	nams rtogs mthar phyin pa' slob ma broyad	ñams rtogs mthar phyin pa' slob ma broyad	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	83	0.576	0.911	256	82	83	0.988
84	33	7	gdon	gdoṅ	alternate_witness_google_loc_nasal_upgrade	gdon	gdon	ñid pa'i dgon gnas dga' ba gdon nam ~ du	ñid pa'i dgon gnas dga' ba gdoṅ ñam ~ du	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	84	0.511	0.902	285	84	87	0.966
84	33	8	nam	ñam	alternate_witness_google_loc_nasal_upgrade	nam	nam	ñid pa'i dgon gnas dga' ba gdon nam ~ du	ñid pa'i dgon gnas dga' ba gdoṅ ñam ~ du	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	84	0.511	0.902	285	84	87	0.966
84	44	3	dañ	daṅ	alternate_witness_google_loc_velar_nasal_upgrade	dan	dan	"བདེ་བ་དང་སྡུག་ "" bde ba dañ sdug"	"བདེ་བ་དང་སྡུག་ "" bde ba daṅ sdug"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	84	0.511	0.902	285	84	87	0.966
84	57	1	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	dan mñam sbyor ba / mkha' 'gro dra ba'i	daṅ mñam sbyor ba / mkha' 'gro dra ba'i	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	84	0.511	0.902	285	84	87	0.966
84	79	5	bsnal	bsñal	alternate_witness_google_loc_nasal_upgrade	bsnal	bsnal	མིད་པྲ་ Dde ba dan sdug bsnal thamis cad la	མིད་པྲ་ Dde ba dan sdug bsñal thamis cad la	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	84	0.511	0.902	285	84	87	0.966
84	80	1	mnon	mñon	alternate_witness_google_loc_nasal_upgrade	mnon	mnon	mnon par dea' ba med pa ein Samä-	mñon par dea' ba med pa ein Samä-	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	84	0.511	0.902	285	84	87	0.966
85	2	4	bsnal	bsñal	alternate_witness_google_loc_nasal_upgrade	bsnal	bsnal	བདེ་བ་དང་སྡུག་བསྔལ་བ་ bbde ba sdug bsnal ba	བདེ་བ་དང་སྡུག་བསྔལ་བ་ bbde ba sdug bsñal ba	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.624	0.883	233	77	81	0.951
85	12	8	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	rgyal po — Zes pa la / sras mo Iha geig khri	rgyal po — Zes pa la / sras mo lha geig khri	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.624	0.883	233	77	81	0.951
85	35	5	dban	dbaṅ	alternate_witness_google_loc_nasal_upgrade	dban	dban	"'Wohlgefühl'"" (Mvy 2069, Abt. dban po ni"	"'Wohlgefühl'"" (Mvy 2069, Abt. dbaṅ po ñi"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.624	0.883	233	77	81	0.951
85	35	7	ni	ñi	alternate_witness_google_loc_nasal_upgrade	ni	ni	"'Wohlgefühl'"" (Mvy 2069, Abt. dban po ni"	"'Wohlgefühl'"" (Mvy 2069, Abt. dbaṅ po ñi"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.624	0.883	233	77	81	0.951
85	46	1	ñas	ṅas	alternate_witness_google_loc_velar_nasal_upgrade	nas	nas	"ñas khyed kyi rgyal por ""di bskos kyi / phyir"	"ṅas khyed kyi rgyal por ""di bskos kyi / phyir"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.624	0.883	233	77	81	0.951
85	52	2	gsegs	gśegs	alternate_witness_google_loc_fricative_upgrade	gsegs	gsegs	bar gsegs, bde gsegs, bder gsegs	bar gśegs, bde gśegs, bder gśegs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.624	0.883	233	77	81	0.951
85	52	4	gsegs	gśegs	alternate_witness_google_loc_fricative_upgrade	gsegs	gsegs	bar gsegs, bde gsegs, bder gsegs	bar gśegs, bde gśegs, bder gśegs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.624	0.883	233	77	81	0.951
85	52	6	gsegs	gśegs	alternate_witness_google_loc_fricative_upgrade	gsegs	gsegs	bar gsegs, bde gsegs, bder gsegs	bar gśegs, bde gśegs, bder gśegs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.624	0.883	233	77	81	0.951
85	54	6	gsegs	gśegs	alternate_witness_google_loc_fricative_upgrade	gsegs	gsegs	di la dpa' chen bde gsegs dag / dam pa'	di la dpa' chen bde gśegs dag / dam pa'	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.624	0.883	233	77	81	0.951
85	58	8	ston	stoṅ	alternate_witness_google_loc_nasal_upgrade	ston	ston	rten de dag ... kyis bye ba phra ston Zin bkani	rten de dag ... kyis bye ba phra stoṅ Zin bkani	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.624	0.883	233	77	81	0.951
85	62	2	gsegs	gśegs	alternate_witness_google_loc_fricative_upgrade	gsegs	gsegs	bde gsegs gsuns pa' chos mchog mam par	bde gśegs gsuns pa' chos mchog mam par	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.624	0.883	233	77	81	0.951
85	66	6	bsnal	bsṅal	alternate_witness_google_loc_nasal_upgrade	bsnal	bsnal	"Vollendung"" (Käsy 61,4); sdug bsnal rgya"	"Vollendung"" (Käsy 61,4); sdug bsṅal rgya"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	85	0.624	0.883	233	77	81	0.951
