source_queue	volume	page	line	token_index	source_token	proposed_target	candidate_family	context_excerpt	evidence	confidence	suggested_action	block_reason	score	score_explanation
corrected_text_scan	wts_1_34	434	106	8	$	ś	guarded_dollar_to_sacute	spyi dpon sogs nor yod no can ~$ kyan „auch	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	434	140	8	$	ś	guarded_dollar_to_sacute	’di yi yon tan ci nas kyan / ~$ kyan mi ses de	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	434	146	3	479$	479ś	guarded_dollar_to_sacute	འགའ་ཏི་ཤགས་ ’ga’ ti 479$ ein Ritualgegenstand.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	435	22	2	47$	47ś	guarded_dollar_to_sacute	འགའ་ཤས་ ’ga’ 47$ einige.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	435	146	7	$	ś	guarded_dollar_to_sacute	Lex. ltag sprod ni mi 977/$ kyi Itag pa sprad pa	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	439	54	2	$77.07775	ś77.07775	guarded_dollar_to_sacute	འགོག་སྩོམས་ 909 $77.07775	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	439	97	2	$7707775	ś7707775	guarded_dollar_to_sacute	འགོག་སྩོམས་ ’gog $7707775 Meditation über das	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	440	133	6	$	ś	guarded_dollar_to_sacute	(Debm 752); zla beu 977/$ re ~ te „es hat jeweils 12 Monate gedauert“ (Glr 122,7); Zag	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	441	13	2	477$	477ś	guarded_dollar_to_sacute	འགྱངས་།ཁད་ ”97/477$ khad Distanz.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	442	46	4	$	ś	guarded_dollar_to_sacute	78d); de 977/$ rgyal ba’i ye ses las ni rin ~	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	446	10	5	$	ś	guarded_dollar_to_sacute	’phags pa de 977/$ nan ~ par chad de „die bei-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	447	131	6	$	ś	guarded_dollar_to_sacute	1.4.10b); chan gifs) lci ba’i ~$ (metr.) „mit	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	448	63	2	79$	79ś	guarded_dollar_to_sacute	འགྲིགས་ 97:79$ pf. zu ’grig auf etw. treffen, vgl.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	450	149	4	$	ś	guarded_dollar_to_sacute	’gren dud 977/$ la ... bka’ drin chen pos ma	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	452	177	7	$	ś	guarded_dollar_to_sacute	(brDa); ~ rigs lṅa = lha mi 977/$ daṅ ñan soṅ	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	454	48	11	$	ś	guarded_dollar_to_sacute	gsum ~ „er verbrachte 13 Jahre mit dem Vater“ (Nel 5b5); $ tshon pa ’di rnams dan ~	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	454	125	7	$	ś	guarded_dollar_to_sacute	འགྲོངས་ ’grons fut. ༈ 97-07? pf. †9?-07?$ sterben.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	455	136	6	$	ś	guarded_dollar_to_sacute	sku tshab ran gi 92/$ kar - spyi dpon rnams	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	456	31	6	$	ś	guarded_dollar_to_sacute	(Nel 493); bram ze - 977/$ la bu Zig kyan yod	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	456	171	2	0095$	0095ś	guarded_dollar_to_sacute	རྒས་ཞཁོགས་ rgas '©/0095$ altersschwach.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	457	41	5	$77777	ś77777	guarded_dollar_to_sacute	mdzad pa’i sa yi $77777 po „Ksitigarbha, der	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	457	59	4	774777$	774777ś	guarded_dollar_to_sacute	verfallen“ (Dagy); - pa = 774777$ pa (brDa); -	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	457	112	6	$77	ś77	guarded_dollar_to_sacute	skom du ni ... ~ dan ... gein $77/ ba’i nad la	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	458	211	3	$	ś	guarded_dollar_to_sacute	རྒྱ་ 'rgya Siegel; ~$ ’debs, ~ byed be-, versie-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	459	6	5	$	ś	guarded_dollar_to_sacute	’khor de bzZin ñid ~$ btab (metr.) „der Kreis	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	459	8	2	$	ś	guarded_dollar_to_sacute	slar ~$ btab bo „es wurde wieder versiegelt“	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	459	12	3	$	ś	guarded_dollar_to_sacute	70,22); ~$ btab pa de ma yin par śes nas „als	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	459	15	4	$	ś	guarded_dollar_to_sacute	smon lam gyi ~$ btab cin „indem sie [die	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	459	31	2	$	ś	guarded_dollar_to_sacute	(brDa); ~$ bkab pa = ’dra dpe ~$ ’gebs lta bu	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	459	31	7	$	ś	guarded_dollar_to_sacute	(brDa); ~$ bkab pa = ’dra dpe ~$ ’gebs lta bu	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	459	33	6	$	ś	guarded_dollar_to_sacute	pa = smon lam dan dam ~$ ’debs zin pa „ein	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	459	35	5	$	ś	guarded_dollar_to_sacute	dem Siegel versiegelt“ (Dagy); ~$ btab pa =	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	460	20	7	$	ś	guarded_dollar_to_sacute	tshigs su bcad pa bcu 977/$ kyi ’grel pa’i rgya	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	460	117	3	$7	ś7	guarded_dollar_to_sacute	sbug chal, $7/ han, dun und rgya glin studie-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	461	4	6	$	ś	guarded_dollar_to_sacute	dga’ ba dan mgu ba ~$ khyab par gyur to	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	461	8	3	$	ś	guarded_dollar_to_sacute	18,14); ~$ kyi snod gyur pa / dman pa’i chos	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	467	122	5	$	ś	guarded_dollar_to_sacute	gfüis la mchog 977/$ zer „Nāgārjuna, Asanga,	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	467	163	5	$	ś	guarded_dollar_to_sacute	sgyu dan g.yo dan ~$ / gian la sten gyi	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	470	22	6	$	ś	guarded_dollar_to_sacute	bstod pa tshe dban 97($) ~ nas mthon ste „in-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	471	26	5	$50	ś50	guarded_dollar_to_sacute	als König inthronisiert“ (im $50); 77 ’og gi	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	471	60	7	$	ś	guarded_dollar_to_sacute	Gandharvenkönig“ (ViśT 164,22); lha yi ~$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	471	70	6	$	ś	guarded_dollar_to_sacute	Reich“ (Nel 2b6); srid skyon ~$ chos la kha	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	471	105	4	$	ś	guarded_dollar_to_sacute	rtse ’phrul gyi ~$ slar gsol pa „der magische	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	472	89	2	$	ś	guarded_dollar_to_sacute	7.6b); ~$ mkhyen kyi bdag gis mi ses so	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	472	94	3	$	ś	guarded_dollar_to_sacute	bzod pa ... ~$ rab tu bsad (metr.) „der Siegreiche verkündet die Geduld“ (VinUp	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	473	41	6	$	ś	guarded_dollar_to_sacute	rim gro pa rnams kyan ~$ bskrad nas „nach-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	473	197	2	$	ś	guarded_dollar_to_sacute	20624); ~$ ... klu’i de khyun dban pa’i min	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	475	104	4	9777$	9777ś	guarded_dollar_to_sacute	203,19); spun 9777$ - la ma cham par ’khrugs	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	476	68	5	$	ś	guarded_dollar_to_sacute	hat“ (Vis 19-+a); ~$ sbyar ba’i skya bsen gi	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	476	72	8	$	ś	guarded_dollar_to_sacute	Lex. dran sron Zig (brDa); dran sron ~$ Zus	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	477	68	7	$	ś	guarded_dollar_to_sacute	4. Webkette, Kettfaden, vgl. BHSD 91 $. v.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	483	6	6	9777$	9777ś	guarded_dollar_to_sacute	> dan ... rtsa sum cu rtsa 9777$ po ’di mams	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	483	26	2	$77	ś77	guarded_dollar_to_sacute	dan / $77/77 dan de bzin glo ba la (metr.) „an	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	485	88	5	$	ś	guarded_dollar_to_sacute	dan lha min 977/$ gcig tu brtsis pa’o „die drei	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	488	64	5	$	ś	guarded_dollar_to_sacute	རྒྱས་པ་ rgyus pa auch 7797///$ Sehne, Faden.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	488	78	2	$	ś	guarded_dollar_to_sacute	gzeb ~$ sbrel ba la (metr.) „der mit Sehnen	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	488	80	3	$	ś	guarded_dollar_to_sacute	rus pa ~$ sbrel ba „Knochen, die durch	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	489	99	2	9$579$	9ś579ś	guarded_dollar_to_sacute	སྒང་གཤགས་ sgarı 9$579$ (zw.) Kiste.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	489	104	1	$9	ś9	guarded_dollar_to_sacute	སྒང་གཤངས་ $9%/? gsons Berg und Tal.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	490	101	8	774$	774ś	guarded_dollar_to_sacute	hren“ (MTH3/5/13 1); sgar sbrel 774$ ...	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	490	144	1	$97	ś97	guarded_dollar_to_sacute	སྒི་ཁུང་ $97 khun Fenster.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	490	163	3	$	ś	guarded_dollar_to_sacute	Lex. lus ~$ ’khar ba la brten pa = prägbha-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	491	80	1	$	ś	guarded_dollar_to_sacute	""" $£96 sge."	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	491	91	3	1$97	1ś97	guarded_dollar_to_sacute	སྒེ་མོ་ sge mo 1$97/© mo.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	493	73	1	$90	ś90	guarded_dollar_to_sacute	གྒོ་ཁང་ $90 khan Eingangsbereich, Wachtturm.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	494	67	9	$	ś	guarded_dollar_to_sacute	Torwächter kan und kin“ (Nani 216,1,4); ~$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	494	140	3	$	ś	guarded_dollar_to_sacute	bcu 977/$ rdzon gi - de „die Festungstore der	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	494	178	2	$	ś	guarded_dollar_to_sacute	སྒོ་ཤག་ sgo $£ Türriegel.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	496	23	6	$	ś	guarded_dollar_to_sacute	༨... rtsa sum cu risa 977/$ po ’di rnams	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	496	182	5	$770772$	ś770772ś	guarded_dollar_to_sacute	སྦྱིད་སོམ་ sgyid 5770777 auch sgyid $770772$ pa faul,	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	497	143	7	$	ś	guarded_dollar_to_sacute	(Suv 180,18); khyed gäis kyis ~$ ’ig rten	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	499	9	3	$	ś	guarded_dollar_to_sacute	ser ba’i ~$ ... skrag pa daṅ „vom Hagellärm	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	499	11	1	$	ś	guarded_dollar_to_sacute	~$ kun nas skrag pas „weil das Geräusch der	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	499	23	5	$	ś	guarded_dollar_to_sacute	rtsod brtsom pa’i ’brug ~$ „mit den Dra-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	499	64	4	$	ś	guarded_dollar_to_sacute	ka ta ka’i ~$ ka ta kai ’bras bu brjod pa yin	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	499	92	6	$	ś	guarded_dollar_to_sacute	7,33); ces phyogs bcur ~$ go bar byed pa ste	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	500	35	6	$	ś	guarded_dollar_to_sacute	nan dpun tshogs ben 977/$ ’thab pa’i dus su	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
