volume	page	line	token_index	tibetan_syllable	source_latin_token	source_signature	proposed_latin_target	compatible_accepted_target_count	compatible_competing_form_counts	incompatible_dotted_form_counts	same_tibetan_dotted_evidence_total	old_alignment_category	source_compatible_category	damage_scope	syllable_identity_guard	confidence	suggested_action	transcription_integrity_status	transcription_integrity_violations	alignment_review_status	context_excerpt	reason_for_deferral
wts_1_34	696	13	2	སྔོང	sdon	sdo<FINAL_NASAL>		0		sbyoṅ:1	1	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	མཆོད་སྔོང་ཅན་ mchod sdon can Bez. für Was-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	699	12	2	འཆང	bzun	bzu<FINAL_NASAL>		0		chaṅ:18	18	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	འཆང་བཟུང་ (9) bzun Tchan bzun.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	699	12	3	བཟུང	Tchan	Tcha<FINAL_NASAL>		0		bzuṅ:9	9	not_emitted_by_legacy_global_target	source_compatible_marker_attached	none	target_unresolved_no_anchor	manual	separate_marker_and_final_ng_review	target_unresolved_no_anchor		marker_or_damage	འཆང་བཟུང་ (9) bzun Tchan bzun.	Reference-marker reconstruction requires independent evidence.
wts_1_34	699	13	3	བངས	Tchan	Tcha<FINAL_NASAL>		0		phaṅs:1; baṅs:1; boṅs:1	3	not_emitted_by_legacy_global_target	source_compatible_marker_attached	none	target_unresolved_no_anchor	manual	separate_marker_and_final_ng_review	target_unresolved_no_anchor		marker_or_damage	འཆང་བྱ་བངས་ 'chaṅ bzuns Tchan bzun.	Reference-marker reconstruction requires independent evidence.
wts_1_34	704	85	2	སྔང	san	sa<FINAL_NASAL>		0		sdaṅ:2	2	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	འཆིང་སྔང་ chiṅ san Tchin san.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	707	122	2	མདང	mdon	mdo<FINAL_NASAL>		0		mdaṅ:2; indaṅ:1	3	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཇ་མདང་ ja mdon auch ja ldon Butterfaß, um	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	717	1	2	སྙིང	shin	shi<FINAL_NASAL>		0		siṅ:3; sāiṅ:1; sñiṅ:1; stiṅ:1	6	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	མཇུག་སྙིང་ mjug shin	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	717	4	2	སྙང	sin	si<FINAL_NASAL>		0		snaṅ:2	2	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	"མཇུག་སྙང་ ming sin auch ""ug säin Herzstück"	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	720	3	2	ལྔང	ljan	lja<FINAL_NASAL>		0		ldaṅ:5; daṅ:1	6	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	འཇམ་ལྔང་འདབ་ལྡན་ am ljan ’dab ldan Bez. für	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	724	164	3	རྐྱང	rgyan	rgya<FINAL_NASAL>		0		rkyaṅ:25; rkaṅ:1	26	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	འཇིག་རྟེན་རྐྱང་ཕན་ ig rten rgyan phan	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	724	212	3	རྐྱང	rgyan	rgya<FINAL_NASAL>		0		rkyaṅ:25; rkaṅ:1	26	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	འཇིག་རྟེན་རྐྱང་ཕན་ ig rten rgyan phan auch ’jig	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	743	75	2	གདང	gdun	gdu<FINAL_NASAL>		0		gdaṅ:11; ggdaṅ:2; gdoṅ:2	15	not_emitted_by_legacy_global_target	source_compatible_no_anchor	later_gloss_or_commentary	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	རྗེས་གདང་ rjes gdun 1765 su gdun.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	748	84	3	འབྲང	bren	bre<FINAL_NASAL>		0		braṅ:11	11	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	རྫཾས་སུ་འབྲང་ rjes su bren Trjes su ’bran.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	750	88	1	ལྗང	han	ha<FINAL_NASAL>		0		ldaṅ:3; daṅ:1; laṅ:1	5	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ལྗང་ཁ་ han khn.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	750	101	1	ལྗང	han	ha<FINAL_NASAL>		0		ldaṅ:3; daṅ:1; laṅ:1	5	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ལྗང་ལྔོའི་བུ་ han sho’i bu	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	750	176	1	ལྗང	ljan	lja<FINAL_NASAL>		0		ldaṅ:3; daṅ:1; laṅ:1	5	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ལྗང་ཚགས་ ljan tshags Sieb.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	750	181	1	ལྗང	han	ha<FINAL_NASAL>		0		ldaṅ:3; daṅ:1; laṅ:1	5	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ལྗང་ཡུལ་ han yul jan.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	750	187	1	ལྗང	han	ha<FINAL_NASAL>		0		ldaṅ:3; daṅ:1; laṅ:1	5	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ལྗང་ལོ་ han lo alttib. für t/can lo 2 Haarlocke.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	750	192	1	ལྔང	lan	la<FINAL_NASAL>		0		ldaṅ:5; daṅ:1	6	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ལྔང་སེར་ཅན་ lan ser can Bez. für Dürvä-Gras.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	772	228	3	ཤང	Sin	Si<FINAL_NASAL>		0		Saṅ:1; siṅ:1	2	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཉ མའ་ཤང་ ni ma’ Sin eine Pflanze.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	780	190	1	ཉུང	nun	nu<FINAL_NASAL>		0		ñuṅ:4	4	not_emitted_by_legacy_global_target	source_compatible_no_anchor	later_gloss_or_commentary	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཉུང་ཀར་ nun kar [/7//77.4 kar.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	787	13	3	གདང	gdun	gdu<FINAL_NASAL>		0		gdaṅ:11; ggdaṅ:2; gdoṅ:2	15	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	ཉེ་བར་གདང་བ་ fie bar gdun ba starke Schmer-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	801	53	2	ཤང	Sin	Si<FINAL_NASAL>		0		Saṅ:1; siṅ:1	2	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	གཉའ་ཤང་གང་ཅམ་ལྟ་བ་ gia’ Sin gaṅ tsam lta ba	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	814	160	1	སྙང	shan	sha<FINAL_NASAL>		0		snaṅ:2	2	not_emitted_by_legacy_global_target	source_compatible_no_anchor	later_gloss_or_commentary	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	སྙང་སྙོང་ shan sion sinnlos, 111111061༽༣61110,	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	817	219	4	ལྟོང	h	<FINAL_NASAL>		0		koṅ:1; ltoṅ:1	2	not_emitted_by_legacy_global_target	source_compatible_damaged_context	latin_headword_overlap	target_unresolved_no_anchor	manual	manual_alignment_review	target_unresolved_no_anchor		marker_or_damage	སྙན་ལྟོང་ san //90/7 hören, erfahren.	OCR damage overlaps or precedes the aligned headword phrase.
wts_1_34	819	36	1	སྙིང	sun	su<FINAL_NASAL>		0		siṅ:3; sāiṅ:1; sñiṅ:1; stiṅ:1	6	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	སྙིང་ sun.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	819	152	1	སྙིང	snin	sni<FINAL_NASAL>		0		siṅ:3; sāiṅ:1; sñiṅ:1; stiṅ:1	6	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	སྙིང་ཀ་ snin ka Isnin ga.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	820	25	1	སྙིང	snin	sni<FINAL_NASAL>		0		siṅ:3; sāiṅ:1; sñiṅ:1; stiṅ:1	6	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	སྙིང་གི་ཡན་ལག་འགྲམས་ snin gi yan lag ’grams	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	820	41	1	སྙིང	sun	su<FINAL_NASAL>		0		siṅ:3; sāiṅ:1; sñiṅ:1; stiṅ:1	6	not_emitted_by_legacy_global_target	source_compatible_damaged_context	latin_headword_overlap	target_unresolved_no_anchor	manual	manual_alignment_review	target_unresolved_no_anchor		marker_or_damage	སྙིང་གློགས་ sun 07095 Herzensfreund, enger	OCR damage overlaps or precedes the aligned headword phrase.
wts_1_34	820	91	1	སྙང	sin	si<FINAL_NASAL>		0		snaṅ:2	2	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	སྙང་ཆུ་ sin chu eine Herzkrankheit.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	820	105	3	སྙིང	chn	ch<FINAL_NASAL>		0		siṅ:3; sāiṅ:1; sñiṅ:1; stiṅ:1	6	not_emitted_by_legacy_global_target	source_compatible_damaged_context	damage_before_latin_alignment	target_unresolved_no_anchor	manual	manual_alignment_review	target_unresolved_no_anchor		marker_or_damage	སྙིང་ཁཆུ་བ་ $77/7 ’chn ba unglücklich, beküm-	OCR damage overlaps or precedes the aligned headword phrase.
wts_1_34	821	18	1	སྙིང	snin	sni<FINAL_NASAL>		0		siṅ:3; sāiṅ:1; sñiṅ:1; stiṅ:1	6	not_emitted_by_legacy_global_target	source_compatible_damaged_context	latin_headword_overlap	target_unresolved_no_anchor	manual	manual_alignment_review	target_unresolved_no_anchor		marker_or_damage	སྙིང་རྗེའི་ལྷ་ snin 770/ //༡% Beiname Avalokite-	OCR damage overlaps or precedes the aligned headword phrase.
wts_1_34	821	169	1	སྙིང	snin	sni<FINAL_NASAL>		0		siṅ:3; sāiṅ:1; sñiṅ:1; stiṅ:1	6	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	སྙིང་འཐིབས་པ་ snin ’thibs pa verwirrt, betrübt.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	821	186	1	སྙིང	snin	sni<FINAL_NASAL>		0		siṅ:3; sāiṅ:1; sñiṅ:1; stiṅ:1	6	not_emitted_by_legacy_global_target	source_compatible_no_anchor	later_gloss_or_commentary	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	སྙིང་གདོས་ snin gdos {.5/7//? sdos	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	822	9	1	སྙང	Min	Mi<FINAL_NASAL>		0		snaṅ:2	2	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	སྙང་ནད་ Min nad Herzerkrankung, Herz-	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	822	191	1	སྙང	sin	si<FINAL_NASAL>		0		snaṅ:2	2	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	སྙང་པ་ཡ་ག་དྲག་མ་ sin po yi ge drug ma der	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	822	200	1	སྙང	sh	s<FINAL_NASAL>		0		snaṅ:2	2	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	སྙང་པོའ་།ཁང་པ་ sh po’i khaṅ pa Bez. für	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	822	213	1	སྙིང	szin	szi<FINAL_NASAL>		0		siṅ:3; sāiṅ:1; sñiṅ:1; stiṅ:1	6	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	སྙིང་ཕྲ་ང་ szin phur vollkommen, eindringlich	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	822	213	3	ང	vollkommen	vollkomme<FINAL_NASAL>		0		naṅ:3; boṅ:3; byaṅ:3; ldoṅ:2; byuṅ:2; khaṅ:1; gduṅ:1; ldiṅ:1; snaṅ:1; dpuṅ:1; phuṅ:1; siṅ:1; braṅ:1; smyuṅ:1	22	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	སྙིང་ཕྲ་ང་ szin phur vollkommen, eindringlich	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
wts_1_34	823	38	1	སྙང	sin	si<FINAL_NASAL>		0		snaṅ:2	2	not_emitted_by_legacy_global_target	source_compatible_no_anchor	none	target_unresolved_no_anchor	diagnostic	alignment_and_target_discovery	target_unresolved_no_anchor		unresolved	སྙང་མ་ sin ma (zw.) Blüten; vgl. Isie ma.	No case-sensitive compatible dotted anchor is available; this diagnostic establishes no canonical target.
