volume	page	line	token_index	tibetan_syllable	current_latin_token	integrity_status	integrity_pass	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	alignment_confidence	headword_transliteration_span_status	token_start	token_end	preceding_character	following_character	token_boundary_status	expected_high_confidence_features	observed_features	violated_rules	canonical_full_target	canonical_target_evidence	domain_context	damage_scope	marker_attached	context_excerpt
wts_1_34	51	6	2	ཆག	chag	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀར་ཆག་ kar chag \dkar chag.
wts_1_34	51	8	1	ཀར	kar	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	7	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀར་པོ་ kar po, auch dkar po N. des Herrscherge-
wts_1_34	51	8	2	པོ	po	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	11	13	 	,	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀར་པོ་ kar po, auch dkar po N. des Herrscherge-
wts_1_34	51	33	1	ཀར	kar	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	17	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀར་པོ་རྒྱལ་བརྩན་ kar po rgyal brtsan N. eines
wts_1_34	51	33	2	པོ	po	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	21	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀར་པོ་རྒྱལ་བརྩན་ kar po rgyal brtsan N. eines
wts_1_34	51	33	3	རྒྱལ	rgyal	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	24	29	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀར་པོ་རྒྱལ་བརྩན་ kar po rgyal brtsan N. eines
wts_1_34	51	33	4	བརྩན	brtsan	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	30	36	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀར་པོ་རྒྱལ་བརྩན་ kar po rgyal brtsan N. eines
wts_1_34	51	40	1	ཀར	kar	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	17	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀར་པོ་མང་པོ་རྗེ་ kar po maṅ po rje ehrender Beina-
wts_1_34	51	40	2	པོ	po	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	21	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀར་པོ་མང་པོ་རྗེ་ kar po maṅ po rje ehrender Beina-
wts_1_34	51	40	3	མང	maṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_reviewed_alignment	probable_span	24	27	 	 	token_boundary_secure	ང:ṅ	ṅ		maṅ	reviewed_tibetan_exact_final_ng_consensus	ordinary_tibetan_lexical_or_compound	none	no	ཀར་པོ་མང་པོ་རྗེ་ kar po maṅ po rje ehrender Beina-
wts_1_34	51	40	4	པོ	po	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	28	30	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀར་པོ་མང་པོ་རྗེ་ kar po maṅ po rje ehrender Beina-
wts_1_34	51	40	5	རྗེ	rje	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	31	34	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀར་པོ་མང་པོ་རྗེ་ kar po maṅ po rje ehrender Beina-
wts_1_34	51	47	1	ཀར	kar	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	9	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	ཀར་བེའུ་ kar be’u (*kar?) Reis.
wts_1_34	51	47	2	བེའུ	be’u	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	13	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	ཀར་བེའུ་ kar be’u (*kar?) Reis.
wts_1_34	51	50	1	ཀར	kar	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	9	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	ཀར་རྩེན་ kar rtsen ('kar), auch kar rtsin ©111 best.
wts_1_34	51	50	2	རྩེན	rtsen	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	13	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	ཀར་རྩེན་ kar rtsen ('kar), auch kar rtsin ©111 best.
wts_1_34	51	54	1	ཀརྐ	karka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	7	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྐ་ཊ་ karka ta
wts_1_34	51	54	2	ཊ	ta	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	13	15	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྐ་ཊ་ karka ta
wts_1_34	51	59	1	ཀར	kar	marker_or_damage	yes	no	sufficient	blocked			marker_or_damage	missing_transliteration	8	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	latin_headword_overlap	no	ཀར་འོང་ kar 07? ('kar) eine plötzlich auftretende
wts_1_34	51	59	3	འོང	'kar	marker_or_damage	no	yes	partial	blocked			marker_or_damage	missing_transliteration	17	21	(	)	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	latin_headword_overlap	no	ཀར་འོང་ kar 07? ('kar) eine plötzlich auftretende
wts_1_34	51	68	1	ར	kar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	9	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ར་ཊ་པ་ཌ་ kar sa pa na, auch kar śa pa na, kar sa
wts_1_34	51	68	2	ཊ	sa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	13	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ར་ཊ་པ་ཌ་ kar sa pa na, auch kar śa pa na, kar sa
wts_1_34	51	68	3	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	16	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ར་ཊ་པ་ཌ་ kar sa pa na, auch kar śa pa na, kar sa
wts_1_34	51	68	4	ཌ	na	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	19	21	 	,	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ར་ཊ་པ་ཌ་ kar sa pa na, auch kar śa pa na, kar sa
wts_1_34	51	95	1	ཀར	kar	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	7	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀར་ཟལ་ kar zal \dkar zal.
wts_1_34	51	95	2	ཟལ	zal	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	11	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀར་ཟལ་ kar zal \dkar zal.
wts_1_34	51	97	1	ཀར	kar	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	9	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀར་ཤམ་མ་ kar sam ma eine \klu-mo, Nachfahrin
wts_1_34	51	97	2	ཤམ	sam	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	13	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀར་ཤམ་མ་ kar sam ma eine \klu-mo, Nachfahrin
wts_1_34	51	97	3	མ	ma	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	17	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀར་ཤམ་མ་ kar sam ma eine \klu-mo, Nachfahrin
wts_1_34	51	101	1	ཀརྐ	karka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	5	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྐ་ karka \karka ta.
wts_1_34	51	102	1	ཀརྐ	karka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	7	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྐ་ཊ་ karka ta, auch karka ta, karka, kar ka ta ka;
wts_1_34	51	102	2	ཊ	ta	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	13	15	 	,	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྐ་ཊ་ karka ta, auch karka ta, karka, kar ka ta ka;
wts_1_34	51	110	1	ཀརྐ	karka	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	12	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྐ་ཏ་ཁྱིམ་ karka ta khyim
wts_1_34	51	110	2	ཏ	ta	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	18	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྐ་ཏ་ཁྱིམ་ karka ta khyim
wts_1_34	51	110	3	ཁྱིམ	khyim	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	21	26	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྐ་ཏ་ཁྱིམ་ karka ta khyim
wts_1_34	51	132	1	ཀརྐ	karka	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	12	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྐ་ཏ་ཁྱིམ་ karka ta khyim „Haus des Krebses“,
wts_1_34	51	132	2	ཏ	ta	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	18	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྐ་ཏ་ཁྱིམ་ karka ta khyim „Haus des Krebses“,
wts_1_34	51	132	3	ཁྱིམ	khyim	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	21	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྐ་ཏ་ཁྱིམ་ karka ta khyim „Haus des Krebses“,
wts_1_34	51	137	1	ཀརྐ	karka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	10	15	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀརྐ་ཏི་ཀ་ karka ti ka eine Heilpflanze. - skt. ka-
wts_1_34	51	137	2	ཏི	ti	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	16	18	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀརྐ་ཏི་ཀ་ karka ti ka eine Heilpflanze. - skt. ka-
wts_1_34	51	137	3	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	19	21	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀརྐ་ཏི་ཀ་ karka ti ka eine Heilpflanze. - skt. ka-
wts_1_34	51	149	1	ཀརྐས	karkas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	11	17	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀརྐས་སྨེད་ karkas smed - zu skt. karkaretu der
wts_1_34	51	149	2	སྨེད	smed	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	18	22	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀརྐས་སྨེད་ karkas smed - zu skt. karkaretu der
wts_1_34	51	154	1	རྐ	karko	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	6	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རྐ་ཊ་ karko ta, auch karko ta, karko ta ka eine
wts_1_34	51	154	2	ཊ	ta	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	12	14	 	,	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	རྐ་ཊ་ karko ta, auch karko ta, karko ta ka eine
wts_1_34	51	177	1	ཀརྟི	karti	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	8	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	ཀརྟི་ཀ་ karti ka, auch ka 777 ka, kä rti ka.
wts_1_34	51	177	2	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	14	16	 	,	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	ཀརྟི་ཀ་ karti ka, auch ka 777 ka, kä rti ka.
wts_1_34	52	27	1	ཀརྙི	karni	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	8	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	ཀརྙི་ཀ་ karni ka, auch ka ༡777 ka, kami ka Ohr-
wts_1_34	52	27	2	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	14	16	 	,	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	ཀརྙི་ཀ་ karni ka, auch ka ༡777 ka, kami ka Ohr-
wts_1_34	52	38	1	ཀརྣི	karni	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	9	14	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀརྣི་ཀར་ karni kar eine Heilpflanze. ¬~ skt.
wts_1_34	52	38	2	ཀར	kar	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	15	18	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀརྣི་ཀར་ karni kar eine Heilpflanze. ¬~ skt.
wts_1_34	52	49	1	ཀརྡེ	karbe	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	10	15	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀརྡེ་ལ་ཀ་ karbe la ka eine Heilpflanze. — skt.
wts_1_34	52	49	2	ལ	la	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	16	18	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀརྡེ་ལ་ཀ་ karbe la ka eine Heilpflanze. — skt.
wts_1_34	52	49	3	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	19	21	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀརྡེ་ལ་ཀ་ karbe la ka eine Heilpflanze. — skt.
wts_1_34	52	53	1	ཀརྨ	karma	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	10	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྨ་པཀྱི་ karma paksi
wts_1_34	52	53	2	པཀྱི	paksi	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	16	21	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྨ་པཀྱི་ karma paksi
wts_1_34	52	63	1	ཀརྨ	karma	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	5	10	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	ཀརྨ་ karma Tat, Aktivität, Tätigkeit. - skt. ka-
wts_1_34	52	69	1	ཀརྨ	karma	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྨ་ཀམ་ཚང་ karma kam tshaṅ Bez. für |Karma
wts_1_34	52	69	2	ཀམ	kam	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	17	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྨ་ཀམ་ཚང་ karma kam tshaṅ Bez. für |Karma
wts_1_34	52	69	3	ཚང	tshaṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_reviewed_alignment	secure_complete_span	21	26	 	 	token_boundary_secure	ང:ṅ	ṅ		tshaṅ	reviewed_tibetan_exact_final_ng_consensus	ordinary_tibetan_lexical_or_compound	none	no	ཀརྨ་ཀམ་ཚང་ karma kam tshaṅ Bez. für |Karma
wts_1_34	52	74	1	ཀརྨ	karma	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	15	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྨ་བཀའ་བརྒྱད་ karma bka’ brgyud eine bRa’-
wts_1_34	52	74	2	བཀའ	bka’	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	21	25	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྨ་བཀའ་བརྒྱད་ karma bka’ brgyud eine bRa’-
wts_1_34	52	74	3	བརྒྱད	brgyud	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	26	32	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྨ་བཀའ་བརྒྱད་ karma bka’ brgyud eine bRa’-
wts_1_34	52	81	1	ཀརྨ	karma	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	23	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྨ་བསྟན་སྐྱོང་དབང་པོ་ karma bstan skyoṅ dbaṅ po
wts_1_34	52	81	2	བསྟན	bstan	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	29	34	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཀརྨ་བསྟན་སྐྱོང་དབང་པོ་ karma bstan skyoṅ dbaṅ po
