signature_id	operation_signature	operation_type	source_sequence	target_sequence	parent_signature	tibetan_role	tibetan_feature	source_position_type	source_position_value	target_position_type	target_position_value	source_context_pattern	target_context_pattern	domain_condition	source_structural_location	target_structural_role	parent_structural_unit	crosses_role_boundaries	extra_source_material	forbidden_tibetan_roles	forbidden_tibetan_features	forbidden_tibetan_role_features	canonical_target_required	aligned_tibetan_required	exact_tibetan_identities	reviewed_atomic_supporting_syllables	reviewed_supporting_occurrences	reviewed_supporting_volumes	reviewed_page_ranges	historical_support	alternate_witness_support	legitimate_controls	conflicts	evidence_tier	authorization_status	rationale	parent_operation_reviewed_support	parent_operation_alternate_support	parent_operation_global_controls	conditioned_reviewed_support	conditioned_alternate_support	conditioned_controls	conditioned_conflicts
sig_REPLACE_'e_to_g	REPLACE 'e→g	complex	REPLACE 'e→g																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'gy_to_d	REPLACE 'gy→d	complex	REPLACE 'gy→d																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'i_to_ṅ	REPLACE 'i→ṅ	complex	REPLACE 'i→ṅ																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'khr_to_by	REPLACE 'khr→by	complex	REPLACE 'khr→by																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'kh_to_gt	REPLACE 'kh→gt	complex	REPLACE 'kh→gt																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'kh_to_l	REPLACE 'kh→l	complex	REPLACE 'kh→l																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'o_to_k	REPLACE 'o→k	complex	REPLACE 'o→k																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'phel_to_daṅ	REPLACE 'phel→daṅ	complex	REPLACE 'phel→daṅ																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'phran_to_ge	REPLACE 'phran→ge	complex	REPLACE 'phran→ge																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'phrul_to_byed	REPLACE 'phrul→byed	complex	REPLACE 'phrul→byed																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'ph_to_l	REPLACE 'ph→l	complex	REPLACE 'ph→l																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'ph_to_m	REPLACE 'ph→m	complex	REPLACE 'ph→m																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'sge’n_to_chuṅ	REPLACE 'sge’n→chuṅ	complex	REPLACE 'sge’n→chuṅ																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'spa_to_lo	REPLACE 'spa→lo	complex	REPLACE 'spa→lo																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'s_to_g	REPLACE 's→g	complex	REPLACE 's→g																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'thurn_to_pad	REPLACE 'thurn→pad	complex	REPLACE 'thurn→pad																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'th_to_b	REPLACE 'th→b	complex	REPLACE 'th→b																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'tsheb_to_kr	REPLACE 'tsheb→kr	complex	REPLACE 'tsheb→kr																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'zy_to_bdud	REPLACE 'zy→bdud	complex	REPLACE 'zy→bdud																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_'_to_da	REPLACE '→da	complex	REPLACE '→da																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_ARE_to_ke	REPLACE ARE→ke	complex	REPLACE ARE→ke																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_ARE_to_thaṅ	REPLACE ARE→thaṅ	complex	REPLACE ARE→thaṅ																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_ART_to_gtum	REPLACE ART→gtum	complex	REPLACE ART→gtum																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_AT_to_sko	REPLACE AT→sko	complex	REPLACE AT→sko																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Abl_to_sn	REPLACE Abl→sn	complex	REPLACE Abl→sn																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Abson_to_r	REPLACE Abson→r	complex	REPLACE Abson→r																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Anf_to_gt	REPLACE Anf→gt	complex	REPLACE Anf→gt																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Art_to_co	REPLACE Art→co	complex	REPLACE Art→co																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Ar_to_gtum	REPLACE Ar→gtum	complex	REPLACE Ar→gtum																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Aufge_to_na	REPLACE Aufge→na	complex	REPLACE Aufge→na																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Au_to_chag	REPLACE Au→chag	complex	REPLACE Au→chag																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Az_to_pad	REPLACE Az→pad	complex	REPLACE Az→pad																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_A_to_dan	REPLACE A→dan	complex	REPLACE A→dan																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_A_to_dpo	REPLACE A→dpo	complex	REPLACE A→dpo																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_A_to_dzi	REPLACE A→dzi	complex	REPLACE A→dzi																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_A_to_mthun	REPLACE A→mthun	complex	REPLACE A→mthun																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_A_to_ya	REPLACE A→ya	complex	REPLACE A→ya																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_BEN_to_go	REPLACE BEN→go	complex	REPLACE BEN→go																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_BT_to_sta	REPLACE BT→sta	complex	REPLACE BT→sta																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Bas_to_gź	REPLACE Bas→gź	complex	REPLACE Bas→gź																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Baucher_to_s	REPLACE Baucher→s	complex	REPLACE Baucher→s																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Beeinflu_to_gtog	REPLACE Beeinflu→gtog	complex	REPLACE Beeinflu→gtog																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Behälter_to_snod	REPLACE Behälter→snod	complex	REPLACE Behälter→snod																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Beiname_to_gtso	REPLACE Beiname→gtso	complex	REPLACE Beiname→gtso																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Beina_to_jo	REPLACE Beina→jo	complex	REPLACE Beina→jo																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Beina_to_lo	REPLACE Beina→lo	complex	REPLACE Beina→lo																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Beina_to_phud	REPLACE Beina→phud	complex	REPLACE Beina→phud																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Bein_to_bl	REPLACE Bein→bl	complex	REPLACE Bein→bl																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Bein_to_ch	REPLACE Bein→ch	complex	REPLACE Bein→ch																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Bein_to_y	REPLACE Bein→y	complex	REPLACE Bein→y																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Bei_to_mo	REPLACE Bei→mo	complex	REPLACE Bei→mo																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Bericht_to_gsaṅ	REPLACE Bericht→gsaṅ	complex	REPLACE Bericht→gsaṅ																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Besitz_to_nor	REPLACE Besitz→nor	complex	REPLACE Besitz→nor																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Bestr_to_ch	REPLACE Bestr→ch	complex	REPLACE Bestr→ch																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Bewei_to_rtag	REPLACE Bewei→rtag	complex	REPLACE Bewei→rtag																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Be_to_sby	REPLACE Be→sby	complex	REPLACE Be→sby																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Be_to_thar	REPLACE Be→thar	complex	REPLACE Be→thar																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Be_to_y	REPLACE Be→y	complex	REPLACE Be→y																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Bh_to_y	REPLACE Bh→y	complex	REPLACE Bh→y																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_Bitume_to_pha	REPLACE Bitume→pha	complex	REPLACE Bitume→pha																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
