volume	page	line	token_index	tibetan_syllable	original_source	applied_target	correction_reason	correction_batch	target_integrity_status	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	blocked_reason	violated_transcription_feature	proposed_disposition	context_excerpt
wts_1_34	249	40	2	ཕུང	phun	phuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_phung_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁ་ཕུང་ངེ་བ་ kha phuṅ ne ba aufgehäuft; od zer
wts_1_34	249	62	2	འཕང	phan	phaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_aphang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	།ཁ་འཕང་ kha 'phaṅ
wts_1_34	249	112	2	འཕང	phan	phaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_aphang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	།བ་འཕང་ ha 'phaṅ Forderung.
wts_1_34	250	44	3	མིང	min	miṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_ming_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	ཁ་བའི་མིང་ཅན་ kha ba’! miṅ can Kampfer.
wts_1_34	256	15	2	སང	san	saṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_sang_consensus_batch_20260727	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	།ཁ་སང་ 'kha saṅ auch kha rtsan, kha sa, kha
wts_1_34	256	57	2	སེང	sen	seṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_seng_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	ཁ་སེང་ kha seṅ 1'kha san.
wts_1_34	256	80	2	སློང	slon	sloṅ	reviewed_tibetan_exact_final_ng_historical_witness	repeated_historical_slong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁ་སློང་ kha sloṅ pf. lkha bslans ergänzen.
wts_1_34	257	53	2	ཁུང	khun	khuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khung_consensus_batch_20260720	transcription_integrity_pass	no	sufficient	pass					validated	ཁང་ཁུང་ kan khuṅ
wts_1_34	257	97	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	།ཁང་ ར་བ་ khaṅ dkar ba Bewohner von
wts_1_34	257	106	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁང་ཀྱིམ་ khaṅ khyim
wts_1_34	257	119	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁང་ཀྱིམ་ khaṅ khyim Haus.
wts_1_34	257	131	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁང་ཆེན་ khaṅ chen großes Haus, Palast, Tem-
wts_1_34	257	138	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁང་མཆོག་ khaṅ mchog Königspalast.
wts_1_34	257	147	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁང་གཉེར་ khaṅ güer Hausverwalter.
wts_1_34	257	153	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁང་སྟེང་ khaṅ steṅ Obergeschoß, Dachterasse.
wts_1_34	257	153	2	སྟེང	steh	steṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_steng_consensus_batch_20260720	transcription_integrity_pass	no	sufficient	pass					validated	ཁང་སྟེང་ khaṅ steṅ Obergeschoß, Dachterasse.
wts_1_34	257	161	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁང་པ་ khaṅ pa
wts_1_34	257	163	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁང་ཐོག་ khaṅ thog Dachgeschoß, oberes
wts_1_34	257	170	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁང་དས་སླེབས་སྐབས་ khaṅ dus slebs skabs Fäl-
wts_1_34	257	179	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	།ཁང་པ་ khaṅ pa Haus, Gebäude, Palast, Innen-
wts_1_34	258	1	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁང་པའི་བྱེའུ་ khaṅ pa’i bye’u
wts_1_34	258	40	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁང་པའི་ཏྱེའུ་ khaṅ pa’i bye’u ein Vogel, Sper-
wts_1_34	258	65	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁང་བུའི་ད་བ་ khaṅ bu’i du ba ein Heilmittel.
wts_1_34	258	71	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁང་མིག་ khaṅ mig Raum, Zimmer.
wts_1_34	258	82	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁང་མོ་ཆེ་ khaṅ mo che großes Haus, Ver-
wts_1_34	258	91	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	།ཁང་རྨང་ khaṅ rmaṅ Grundmauer, Funda-
wts_1_34	258	91	2	རྨང	rman	rmaṅ	reviewed_tibetan_exact_final_ng_consensus	final_ng_rmang_consensus_batch_20260727	transcription_integrity_pass	no	sufficient	pass					validated	།ཁང་རྨང་ khaṅ rmaṅ Grundmauer, Funda-
wts_1_34	258	114	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁང་བརྩེགས་ khaṅ brtsegs
wts_1_34	258	116	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁང་བརྩེགས་ khaṅ brtsegs mehrstöckiges Ge-
wts_1_34	258	140	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	།ཁང་ཆན་ khaṅ tshan Unterabteilung von grwa
wts_1_34	258	149	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	།ཁང་བཟངས་ khaṅ bzaṅs auch khaṅ bzaṅ
wts_1_34	258	195	1	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁང་རོ་ khaṅ ro Ruine.
wts_1_34	259	74	2	རིང	rin	riṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_ring_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ཁད་རིང་ khad riṅ weitentfernt.
wts_1_34	263	53	2	སོང	son	soṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_song_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁར་སོང་ khar soṅ
wts_1_34	263	105	2	སོང	son	soṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_song_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁར་སོང་ khar soṅ neulich.
wts_1_34	264	57	2	བླང	blan	blaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_blang_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	།ཁས་བླང་ khas blaṅ fut. zu lkhas len verspre-
wts_1_34	265	26	2	འཕང	phan	phaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_aphang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁུ་འཕང་ khu 'phaṅ auch khu phans, khu ’bans
wts_1_34	265	154	3	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁཱ་བའི་དབང་པོ་ khu ba’i dbaṅ po Quecksilber.
wts_1_34	266	167	3	སྒང	sgan	sgaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_sgang_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	ཁུག་ཆོས་སྒང་བུ་ khug chos sgaṅ bu eine Pflanze.
wts_1_34	267	30	1	ཁུང	khun	khuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khung_consensus_batch_20260720	transcription_integrity_pass	no	sufficient	pass					validated	ཁུང་ khuṅ Loch, Grube, Höhle, Mine.
wts_1_34	267	66	1	ཁུང	khun	khuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khung_consensus_batch_20260720	transcription_integrity_pass	no	sufficient	pass					validated	ཁུང་བུ་ khuṅ bu kleines Loch, Höhlung, Pore.
wts_1_34	267	87	1	ཁུང	khun	khuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khung_consensus_batch_20260720	transcription_integrity_pass	no	sufficient	pass					validated	ཁུང་ཤེད་ khuṅ sed Inneres.
wts_1_34	268	206	2	གདང	gdan	gdaṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_gdang_consensus_batch_20260727	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁུར་གདང་ khur gdaṅ Holzgestell für Lasten.
wts_1_34	269	32	2	མོང	mon	moṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_mong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	ཁུར་མོང་ khur moṅ auch khur man eine Pflan-
wts_1_34	269	59	2	ཤིང	sin	siṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_shing_consensus_batch_20260727	reviewed_transcription_exception	yes	partial	blocked	source_variant_requires_manual_review	family_block	reviewed_exception		blocked	ཁུར་ཤིང་ khur siṅ hölzernes Tragegestell.
wts_1_34	270	3	2	གྱོང	gyon	gyoṅ	reviewed_tibetan_exact_final_ng_historical_witness	repeated_historical_gyong_consensus_batch_20260728	transcription_integrity_pass	no	sufficient	pass					validated	ཁེ་གྱོང་ khe gyoṅ Gewinn und Verlust.
wts_1_34	271	133	2	རྐྱང	rkyan	rkyaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_rkyang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁེར་རྐྱང་ kher rkyaṅ auch khe rkyaṅ allein.
wts_1_34	275	173	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་ 'khoṅ auch khoṅ pa pron. 3. pers. sing.
wts_1_34	276	1	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་སྐེམ་པ་ khoṅ skem pa
wts_1_34	276	32	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་སྐེམ་པ་ khoṅ skem pa auch khoṅ skems pa
wts_1_34	276	39	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་ཀྱལ་ khoṅ khyul auch khoṅ ’khyul Aufge-
wts_1_34	276	77	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་ འཁྱལ་ khoṅ 'khyul Tkhon khyul.
wts_1_34	276	79	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་གླུ་ khoṅ glu Lockruf.
wts_1_34	276	94	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་གཅོང་ khoṅ gcon.
wts_1_34	276	105	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	།ཁོང་ཏ་ khoṅ ta
wts_1_34	276	114	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་ཏ་ khoṅ ta pron. 3. pers.
wts_1_34	276	120	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་དྭ་སྐྱིལ་ khoṅ du skyil 1skyil 3.
wts_1_34	276	121	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་ད་བཅུག་ khoṅ du bcug etw. hineingeben,
wts_1_34	276	131	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་དྲ་ཆུད་ khoṅ du chud auch khons su chud
wts_1_34	276	157	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་མ་ khoṅ ma
wts_1_34	276	169	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་ནོང་ khoṅ non [divin.] ein Jahrgang.
wts_1_34	276	177	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་པ་ ’khoṅ pa das Innere, Körperinnere.
wts_1_34	276	192	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་འྲབས་ khoṅ ’bras Abszeß, Tumor.
wts_1_34	276	206	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་མ་ khoṅ ma auch kho ma eine Zimbel.
wts_1_34	277	1	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་མོ་ khoṅ mo
wts_1_34	277	8	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་མོ་ khoṅ mo wildes Yak.
wts_1_34	277	11	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་ཡངས་པ་ khoṅ yans pa weitherzig, aufge-
wts_1_34	277	20	1	ཁོང	khon	khoṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_khong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ཁོང་རང་ khoṅ raṅ pron. 3. pers. er, sie, es
