tibetan_syllable	source	canonical_target	occurrence_count	current_alignment_status	rescue_category	layout_evidence	canonical_agreement_diagnostic_only	upgrade_authorized	blocker	sample_contexts
དཀུ	sku	dku	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ངོ་ཁྲོ་ཉི དཀུ་ no bo nid sku
དཀོན	dgon	dkon	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དཀོན་སྡེ་ dgon sde Rloster.
དཀོན	ädkon	dkon	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དཀོན་མཆོག་ ädkon mchog sprin N. eines
དཀྱིལ	dkeyil	dkyil	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཀུན་གྱི་དཀྱིལ་ kun gyi dkeyil (genaue Bed. unsi-
དཀྱིལ	dkrun	dkyil	0	boundary_or_damage	damaged_ocr	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དཀྱིལ་དཀྲུང་ 497 dkrun \skyil krun.
དཀྲུམ	'dkrum	dkrum	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དཀྲུམ་ 'dkrum auch krums Fleisch.
དགར	aufs	dgar	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཅ་དགར་ “ dgar aufs Geratewohl, nach
དགར	dgur	dgar	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དགར་ dgur \sgur.
དགུང	dgun	dguṅ	0	boundary_or_damage	damaged_ocr	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དགུང་མཉམ་ dgun 77777:777 resp. gleichaltrig.
དགེ	ba’i	dge	0	boundary_or_damage	damaged_ocr	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དགེ་བའི་བཞེས་གཉེན་ 42༩ ba’i bśes gñen \dge
དགེ	de	dge	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དམུ་དགེ་ dom de m
དགེ	zu	dge	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྐུབུ་དགེ་བ་གསལ་ mu zu dge ba gsal npr. Or-
དགོན	deon	dgon	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འབྲོག་དགོན་ 'brog deon auch — pa abgelegener || མ་དགོན་ ma deon Hauptkloster.
དགྲ	Tphyi	dgra	0	boundary_or_damage	marker_attached	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཕྱིའི་དགྲ་ ༼ dera Tphyi dera.
དགྲ	d	dgra	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	མ་ཆགས་སྟོང་གི་དགྲ་ལྷ་ ma chags stoṅ gi d gra lha
དང	'dra	daṅ	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འདི་དང་འདྲ་བ་ 'didan 'dra ba Vdi 'dra.
དང	Imar	daṅ	0	boundary_or_damage	marker_attached	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	མ།་དང་ margad Imar gad.
དང	dangon	daṅ	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དང་གོང་ dangon in thugs kyi — Brust.
དང	dari	daṅ	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	མུན་པ་དང་བྲལ་བ་ mun pa dari bral ba npr. ein
དང	gya	daṅ	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	"nas ""vicke དང gya (r.g.yo) ba man po ="
དང	med	daṅ	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཐུན་པ་དང་ཞག N ba med pa ein Sa-
དང	sbyar	daṅ	0	boundary_or_damage	damaged_ocr	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཉམས་དང་སྦྱར་ /76/775 daṅ sbyar pf. und fur, zu
དང	sbyor	daṅ	0	boundary_or_damage	damaged_ocr	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཉམས་དང་སྦྱོར་ 77:77775 daṅ sbyor pf. und fur.
དད	N	dad	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དད N S Gottheit der Bon-po.
དད	dud	dad	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	གྲོང་དད་ groṅ dud || གྲོང་དད་ groṅ dud Hauswesen, Haushalt. || རྔ་མོ་དད་ཀ་ rna mo dud ka ein Wurm.
དད	ne	dad	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དད ཁྱ ne Gottheit (Neb 321), skt.
དན	'dan	dan	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དན་ 'dan Übereinkommen. || དན་རོགས་ 'dan rogs auch dan grogs Ehemann,
དན	A	dan	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	= དན A die vier edlen Wahrhei-
དན	a	dan	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དན་གཉ a Südosten der tibetischen Pro-
དན	d	dan	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དན་ཏིག་ d g npr. ein Berg; Ri-bo Dan-tig
དན	zw	dan	0	boundary_or_damage	damaged_ocr	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དན་ 42: (zw.) Bürge, vgl. 1’gtan pa, ldan po.
དཔལ	Imthu	dpal	0	boundary_or_damage	marker_attached	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	མཐུའི་དཔལ་ ༡77//7//?7 dpal Imthu dpal 2.
དཔེ	ddpe	dpe	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	"དཔེ་ཉེར་འཇལ་བ་ ddpe ner ba ""etwas mit"
དཔེ	dpebyad	dpe	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དཔེ་བྱད་ dpebyad Kennzeichen, Merkmal, Ne-
དཔེ	dpehara	dpe	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དཔེ་ཧ་ར་ dpehara tpe har.
དཔེ	dperis	dpe	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དཔེ་རིས་ dperis Muster, Vorlage, Skizze.
དཔོན	Anführer	dpon	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྡུད་དཔོན་ dpon Anführer einer Heeres-
དཔོན	po	dpon	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྡེའི་དཔོན་པོ་ ddpon po sder mo
དཔྱད	dpyadpa	dpyad	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྐར་དཔྱད་པ་ skar dpyadpa Astrologe, Astronom.
དཔྱད	kyi	dpyad	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དཔྱད ཧུ kyi dus.
དབལ	'dbal	dbal	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབལ་ 'dbal
དབལ	dbalgyigsas	dbal	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབལ་གྱི་གསས་ dbalgyigsas Idbal gsas.
དབུ	dbubacan	dbu	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབུ་བ་ཅན་ dbubacan Ububa can.
དབུ	dbugur	dbu	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབུ་གུར་ dbugur resp. Zelt.
དབུ	dbulcog	dbu	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབུ་ལྕོག་ dbulcog Haarknoten, Haarschmuck,
དབུ	ddbu	dbu	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབུ་འབོག་ ddbu 'bog eine Kopfbedeckung ~
དབུ	dlyu	dbu	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབུ་སྐོར་ dlyu skor pf. und fur. !dbu bskor irre-
དབུག	'byind	dbug	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབུག རྒ 'byind, fur. tdbugs dbyun.
དབུག	dbugsna	dbug	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབུག་སྣ་ dbugsna Nüstern.
དབུགས	dbags	dbugs	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	"དབུགས་བྲལ་ dbags bral ""vom Atem getrennt"","
དབུགས	dbugsnan	dbugs	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབུགས་ངན་ dbugsnan abgehender Darmwind,
དབུལ	'dbul	dbul	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབུལ་ 'dbul || དབུལ་ 'dbul arm sein; vgl. tnor dbul. || དབུལ་ 'dbul fur. zu 1?/)///.
དབྱི	'dbyi	dbyi	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབྱི་ 'dbyi fur. zu P'phyid. || དབྱི་མོང་ 'dbyi moṅ.
དབྱི	'dbyig	dbyi	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབྱི › 'dbyig Reichtum, Juwel, Vermögen,
དབྱིག	dbyigbu	dbyig	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབྱིག་བུ་ dbyigbu Schleifstein; Reibebrett.
དབྱིག	dbyigpa	dbyig	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབྱིག་པ་ dbyigpa Ldbyug pa.
དབྱིག	höchster	dbyig	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབྱིག་ höchster.
དབྱིག	pa	dbyig	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབྱིག་ pa.
དམག	'dmag	dmag	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དམག་ 'dmag || དམག་ 'dmag || དམག་ 'dmag
དམག	'dnag	dmag	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དམག་ 'dnag
དམག	Tdmag	dmag	0	boundary_or_damage	marker_attached	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དམག་འཕུང་ Tdmag dpun.
དམག	cin	dmag	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དམག་ cin Mehl.
དམག	dag	dmag	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དམག་རྱི་ dag myi Tdmag mi.
དམག	ddmag	dmag	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དམག་མི་ ddmag mi dmag myi Sol-
དམག	dimag	dmag	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དམག་བརྒྱན་པ་ dimag broya pa Apr. ein indischer
དམག	dinag	dmag	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	"དཔོན་དམག་ dpon dinag || དམག་ ""dinag."
