volume	page	line	token_index	tibetan_syllable	source	canonical_target	current_alignment_status	rescue_category	line_zone	tibetan_token_ordinal	latin_token_ordinal	token_start	token_end	boundary_status	damage_scope	marker_attached	layout_signature	positive_layout_support	negative_layout_collisions	upgrade_authorized	blocker	context_excerpt
wts_8_b	385	40	1	དབུལ	'dbul	dbul	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	6	11	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=other	0	0	no	layout_pattern_not_zero_collision_high_support	དབུལ་ 'dbul
wts_8_b	385	74	1	དབུལ	'dbul	dbul	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	6	11	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དབུལ་ 'dbul arm sein; vgl. tnor dbul.
wts_8_b	386	34	1	དབུལ	'dbul	dbul	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	6	11	token_boundary_secure	later_gloss_or_commentary	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དབུལ་ 'dbul fur. zu 1?/)///.
wts_8_b	409	12	1	དབྱི	'dbyi	dbyi	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	6	11	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དབྱི་ 'dbyi fur. zu P'phyid.
wts_8_b	409	62	1	དབྱི	'dbyi	dbyi	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	10	15	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དབྱི་མོང་ 'dbyi moṅ.
wts_8_b	410	9	1	དབྱི	'dbyig	dbyi	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	7	13	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དབྱི › 'dbyig Reichtum, Juwel, Vermögen,
wts_8_b	411	60	1	དབྱིག	dbyigbu	dbyig	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	10	17	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དབྱིག་བུ་ dbyigbu Schleifstein; Reibebrett.
wts_8_b	411	53	1	དབྱིག	dbyigpa	dbyig	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	9	16	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དབྱིག་པ་ dbyigpa Ldbyug pa.
wts_8_b	410	40	1	དབྱིག	höchster	dbyig	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	7	15	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	དབྱིག་ höchster.
wts_8_b	410	42	1	དབྱིག	pa	dbyig	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	7	9	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=other	0	0	no	layout_pattern_not_zero_collision_high_support	དབྱིག་ pa.
wts_9_m	285	1	1	དམག	'dmag	dmag	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	5	10	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	དམག་ 'dmag
wts_9_m	285	48	1	དམག	'dmag	dmag	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	5	10	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	དམག་ 'dmag
wts_9_m	286	49	1	དམག	'dmag	dmag	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	5	10	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	དམག་ 'dmag
wts_9_m	284	40	1	དམག	'dnag	dmag	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	5	10	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	དམག་ 'dnag
wts_9_m	292	12	1	དམག	Tdmag	dmag	boundary_or_damage	marker_attached	tibetan_only	unavailable	1	10	15	token_boundary_secure	none	yes	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	དམག་འཕུང་ Tdmag dpun.
wts_9_m	287	59	1	དམག	cin	dmag	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	5	8	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	དམག་ cin Mehl.
wts_9_m	293	2	1	དམག	dag	dmag	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	9	12	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དམག་རྱི་ dag myi Tdmag mi.
wts_9_m	292	18	1	དམག	ddmag	dmag	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	8	13	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དམག་མི་ ddmag mi dmag myi Sol-
wts_9_m	288	60	1	དམག	dimag	dmag	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	13	18	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དམག་བརྒྱན་པ་ dimag broya pa Apr. ein indischer
wts_35_51	752	42	2	དམག	dinag	dmag	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	2	15	20	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=2|preceding=space|following=other	29	0	no	layout_pattern_not_zero_collision_high_support	དཔོན་དམག་ dpon dinag
wts_9_m	284	72	1	དམག	dinag	dmag	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	6	11	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=other|following=other	0	1	no	layout_pattern_not_zero_collision_high_support	"དམག་ ""dinag."
wts_9_m	289	26	1	དམག	dmagdar	dmag	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	8	15	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	དམག་དར་ dmagdar Heeresflagge, Heeresban-
wts_9_m	288	7	1	དམག	dmaggi	dmag	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	14	20	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དམག་གི་འགོ་པ་ dmaggi 'go pa Heerführer.
wts_9_m	288	14	1	དམག	dmaggi	dmag	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	16	22	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དམག་གི་འདྲེན་པ་ dmaggi 'dren pa Heerführer.
wts_9_m	294	7	1	དམག	dmaggzir	dmag	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	10	18	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	དམག་གཟིར་ dmaggzir Krieg.
wts_9_m	294	30	1	དམག	dmagrwa	dmag	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	8	15	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	དམག་རྭ་ dmagrwa Schlachtfeld.
wts_9_m	290	48	1	དམག	dmdmag	dmag	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	10	16	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	དམག་དཔོན་ dmdmag dpon auch Don,
wts_35_51	752	78	2	དམག	dnag	dmag	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	2	15	19	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=2|preceding=space|following=space	61	1	no	layout_pattern_not_zero_collision_high_support	དཔོན་དམག་ dpon dnag Offizier.
wts_1_34	1063	109	4	དམན	Höhe	dman	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	4	22	26	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=4|preceding=space|following=other	2	0	no	layout_pattern_not_zero_collision_high_support	མཐོ་དམན་ /77//70 dman Höhe; Größe.
wts_9_m	309	41	1	དམིགས	'dmigs	dmigs	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	7	13	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	དམིགས་ 'dmigs
wts_9_m	309	49	1	དམིགས	'dmigs	dmigs	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	7	13	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	དམིགས་ 'dmigs.
wts_9_m	310	1	1	དམིགས	'dmigs	dmigs	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	7	13	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	དམིགས་ 'dmigs
wts_9_m	310	65	1	དམིགས	Isa	dmigs	boundary_or_damage	marker_attached	tibetan_only	unavailable	1	7	10	token_boundary_secure	none	yes	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	དམིགས་ Isa dinigs.
wts_9_m	313	10	1	དམིགས	ddmigs	dmigs	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	11	17	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	དམིགས་མེད་ ddmigs med auch dmigs med un-
wts_9_m	312	47	1	དམིགས	dinigs	dmigs	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	10	16	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	དམིགས་བུ་ dinigs bu
wts_9_m	311	29	1	དམིགས	gtad	dmigs	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	11	15	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	དམིགས་གཏད་ gtad Ration.
wts_1_34	701	12	3	དམིགས	routinemäßig	dmigs	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	3	22	34	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=space	15	0	no	layout_pattern_not_zero_collision_high_support	འཆར་དམིགས་ ¿947 dmigs routinemäßig und
wts_1_34	1128	51	1	དར	'dar	dar	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	4	8	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	དར་ 'dar
wts_1_34	1132	64	1	དར	'dar	dar	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	6	10	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དར་ཆ་ 'dar cha Verbreitung,
wts_1_34	1133	53	1	དར	'dar	dar	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	6	10	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དར་བ་ 'dar ba
wts_1_34	1133	81	1	དར	'dar	dar	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	6	10	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དར་བ་ 'dar ba auch dar, da ra Buttermilch,
wts_9_m	289	26	2	དར	Heeresflagge	dar	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	2	16	28	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=2|preceding=space|following=other	29	0	no	layout_pattern_not_zero_collision_high_support	དམག་དར་ dmagdar Heeresflagge, Heeresban-
wts_1_34	471	12	5	དར	Staatsfahne	dar	boundary_or_damage	damaged_ocr	tibetan_latin_mixed	unavailable	5	21	32	token_boundary_secure	damage_before_latin_alignment	no	tibetan_latin_mixed|ambiguous_span|token_index=5|preceding=space|following=other	0	0	no	layout_pattern_not_zero_collision_high_support	རྒྱལ་དར་ 7:97/7/ dar Staatsfahne.
wts_1_34	1130	30	1	དར	’dar	dar	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	4	8	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	དར་ ’dar mittleres, bestes Mannesalter, in
wts_1_34	1130	74	1	དར	’dar	dar	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	4	8	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དར་ ’dar \'dar ba.
wts_1_34	1142	58	1	དུ	'du	du	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	6	9	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དུ་བ་ 'du ba
wts_1_34	1142	71	1	དུ	'du	du	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	6	9	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	དུ་བ་ 'du ba Rauch, Dampf; — ’then rauchen.
