tibetan_syllable	latin_form	volume	page	line	token_index	provenance_class	canonical_teaching_status	correction_evidence_scope	domain_context	alignment_confidence	headword_transliteration_span_status	context_excerpt
ཐུག	thug	wts_1_34	1055	6	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	མཐར་ཐུག་ mthar thug bis an den Rand rei-
ཐུག	thug	wts_1_34	1055	63	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	མཐར་ཐུག་སྟིང་པོ་ mthar thug 4/7//) po „endgül-
ཐུག	thug	wts_1_34	1181	1	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	དུས་ཐུག་ dus thug
ཐུག	thug	wts_1_34	1310	62	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	དྲལ་ཐུག་ dral thug eine Suppe.
ཐུག	thug	wts_35_51	34	55	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	གདོང་ཐུག་ gdoṅ thug Begegnung, Zusammen-
ཐུག	thug	wts_35_51	457	54	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ནུབ་ཐུག་ nub thug
ཐུག	thug	wts_35_51	1028	45	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱེ་ཐུག་ phye thug
ཐུག	thug	wts_35_51	1028	80	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱེ་ཐུག་ pbye thug Gerstenmehlsu pPe-
ཐུག	thug	wts_8_b	28	26	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	བག་ཐུག་ bag thug Suppe mit Teigstückchen,
ཐུག	thug	wts_8_b	487	35	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འབྲས་ཐུག་ 'bras thug Reissuppe.
ཐུག	thug	wts_8_b	487	40	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འབྲས་ཐུག་པོ་ཆེ་ 'bras thug po che Reiskorn.
ཐུག	thug	wts_8_b	554	42	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	སྦྱར་ཐུག་ sbyar thug eine Speise aus Reis und
ཐུག	zeitlich	wts_1_34	1181	6	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	missing_transliteration	དུས་ཐུག་ dusthug zeitlich zusammenfallen, zu-
ཐུག	zug	wts_1_34	91	169	3	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀེར་གྱིས་ཐུག་ ker gyis zug „plötzlicher Schmerz“,
ཐུག	zug	wts_1_34	916	1	4	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	རྟག་པ་ཐེར་ཐུག་ rtag pa ther zug
ཐུག	zug	wts_1_34	916	44	4	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	རྟག་པ་ཐེར་ཐུག་ rtag pa ther zug Vesthalten an
ཐུག	zug	wts_1_34	1028	182	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐེར་ཐུག་ ther zug.
ཐུག	zug	wts_35_51	1052	56	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྲ་སྤོམ་ཐུག་ phra sbom zug Körperproporuo-
ཐུགས	'thugs	wts_1_34	1015	46	1	unknown	not_teaching_evidence	other	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་ལ་བཞགས་ 'thugs la bäugs sich einprägen.
ཐུགས	'thugs	wts_1_34	1015	185	1	unknown	not_teaching_evidence	other	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་ལ་བཞུགས་ 'thugs la bäugs in thugs la
ཐུགས	Mitgefühl	wts_1_34	741	115	3	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	unclear	marker_or_damage	gloss_intrusion	རྗེའི་ཐུགས་ 1767 thugs Mitgefühl.
ཐུགས	REN	wts_1_34	1009	110	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་ཀྱི་གབ REN མིག་ thugs kyi gab (37:07
ཐུགས	ange	wts_1_34	1014	23	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་མ་མཐུན་ ange ma mthun Unstimmig-
ཐུགས	ches	wts_1_34	1011	42	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	marker_or_damage	missing_transliteration	ཐུགས་ཆེས་ [95 ches gläubig, vertrauens-
ཐུགས	rhugs	wts_1_34	1014	169	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཐུགས་ལ་བཏགས་ rhugs la btags
ཐུགས	sugs	wts_1_34	961	170	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	missing_transliteration	སྟོབས་ཐུགས་ stobs sugs Macht.
ཐུགས	thngs	wts_1_34	1012	95	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་གཏུམ་ thngs gtum ärgerlich.
ཐུགས	thngs	wts_1_34	1015	192	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་སུ་གདོན་གསོལ་ thngs su gdon gsol von
ཐུགས	thugs	wts_1_34	187	17	3	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	སྐུ་གསུང་ཐུགས་ sku gsuṅ thugs resp. Körper, Rede
ཐུགས	thugs	wts_1_34	472	196	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	རྒྱལ་བའི་ཐུགས་སྲས་ rgyal ba’i thugs sras auch
ཐུགས	thugs	wts_1_34	741	110	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	"རྗེའི་ཐུགས ""rje’i thugs"
ཐུགས	thugs	wts_1_34	822	179	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	སྙིང་པོ་ཐུགས་ཀྱེ་དབང་ sin po thugs kyi dbaṅ
ཐུགས	thugs	wts_1_34	1007	1	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་ thugs
ཐུགས	thugs	wts_1_34	1007	6	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་ thugs.
ཐུགས	thugs	wts_1_34	1007	54	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་ thugs
ཐུགས	thugs	wts_1_34	1009	63	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་ཀ་ thugs ka auch thugs kha Herz, Herz-
ཐུགས	thugs	wts_1_34	1009	78	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་སྐྱོ་བ་ thugs skyo ba
ཐུགས	thugs	wts_1_34	1009	106	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་ཀྱི་ཁྲེལ་ thugs kyi khrel \thugs khrel.
ཐུགས	thugs	wts_1_34	1009	117	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་ཀྱི་དགོངས་ thugs kyi dgons \thugs dgons.
ཐུགས	thugs	wts_1_34	1009	122	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་ཀྱི་སྲས་ thugs kyi sras Ithugs sras.
ཐུགས	thugs	wts_1_34	1009	124	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་སྐྱོ་བ་ thugs skyo ba auch thugs sems skyo
ཐུགས	thugs	wts_1_34	1010	1	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་བསྐྱེད་ thugs bskyed
ཐུགས	thugs	wts_1_34	1010	11	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་བསྐྱེད་ thugs bskyed Gedanken erzeugen,
ཐུགས	thugs	wts_1_34	1010	33	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་གོང་ thugs goṅ
ཐུགས	thugs	wts_1_34	1010	47	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་ཁྲེལ་ thugs khrel auch thugs kyi khrel
ཐུགས	thugs	wts_1_34	1010	69	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་དགོངས་ thugs dgons
ཐུགས	thugs	wts_1_34	1010	71	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་དགོངས་ thugs dgons auch thugs kyi dgons,
ཐུགས	thugs	wts_1_34	1010	101	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་སྒམ་ thugs sgam
ཐུགས	thugs	wts_1_34	1010	103	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་རྒྱལ་བཞེངས་ thugs rgyal biens zormig
ཐུགས	thugs	wts_1_34	1010	136	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་རྒྱུད་བསྐུལ་ thugs rgyud bskul [eine Gott-
ཐུགས	thugs	wts_1_34	1010	160	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་ཁྲལ་ thugs khral auch thugs ’khral Sorge;
ཐུགས	thugs	wts_1_34	1010	167	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་མཁྱེན་ thugs mkhyen Hellsicht.
ཐུགས	thugs	wts_1_34	1010	174	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་འཁྲལ་ thugs ’khral Tthugs khral.
ཐུགས	thugs	wts_1_34	1010	176	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་གོང་ thugs goṅ Respekt oder Rang (2); ~
ཐུགས	thugs	wts_1_34	1010	185	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས ་འགན་ thugs gan
ཐུགས	thugs	wts_1_34	1010	200	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུགས་རྒྱལ་ thugs rgyal Stolz, Hochmur.
