volume	page	line	token_index	tibetan_syllable	current_latin_token	integrity_status	integrity_pass	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	alignment_confidence	headword_transliteration_span_status	headword_domain_status	headword_domain_evidence	token_start	token_end	preceding_character	following_character	token_boundary_status	expected_high_confidence_features	observed_features	violated_rules	canonical_full_target	canonical_target_evidence	domain_context	damage_scope	marker_attached	context_excerpt
wts_35_51	209	30	2	མཉམ	müam	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	14	18	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་མཉམ་ 'dra müam.
wts_35_51	209	42	1	འདྲ	dra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	7	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་མ་ dra ma
wts_35_51	209	42	2	མ	ma	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	13	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་མ་ dra ma
wts_35_51	209	45	1	འདྲ	dra	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་བརྙན་ dra brñan Abbildung.
wts_35_51	209	45	2	བརྙན	brñan	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	14	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་བརྙན་ dra brñan Abbildung.
wts_35_51	209	51	1	འདྲ	'dra	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་ཐད་ 'dra thad geradeheraus.
wts_35_51	209	51	2	ཐད	thad	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	13	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་ཐད་ 'dra thad geradeheraus.
wts_35_51	209	55	1	འདྲ	'dra	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་འདྲེས་ 'dra 'dres Ähnlichkeit.
wts_35_51	209	55	2	འདྲེས	'dres	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	16	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་འདྲེས་ 'dra 'dres Ähnlichkeit.
wts_35_51	209	59	1	འདྲ	'dra	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	9	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་དཔར་ 'dra dpar Toto.
wts_35_51	209	59	2	དཔར	dpar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	14	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་དཔར་ 'dra dpar Toto.
wts_35_51	209	61	1	འདྲ	'dra	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	9	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་དཔེ་ 'dra dpe Beispiel, Vorlage, Original.
wts_35_51	209	61	2	དཔེ	dpe	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	14	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་དཔེ་ 'dra dpe Beispiel, Vorlage, Original.
wts_35_51	209	67	1	འདྲ	'dra	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	9	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་འབག་ 'dra bag Maske.
wts_35_51	209	67	2	འབག	bag	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	14	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་འབག་ 'dra bag Maske.
wts_35_51	209	71	1	འདྲ	'dra	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	7	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་མ་ 'dra ma Abbild, Ausschen.
wts_35_51	209	71	2	མ	ma	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	12	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་མ་ 'dra ma Abbild, Ausschen.
wts_35_51	210	1	1	འདྲ	dra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	9	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་མིན་ dra min
wts_35_51	210	1	2	མིན	min	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	13	16	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་མིན་ dra min
wts_35_51	210	2	1	འདྲ	'dra	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	9	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་མིན་ 'dra min Ungleichheit.
wts_35_51	210	2	2	མིན	min	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	14	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་མིན་ 'dra min Ungleichheit.
wts_35_51	210	8	1	འདྲ	dra	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	9	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་མེན་ dra men ein Pferdetypus.
wts_35_51	210	8	2	མེན	men	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	13	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་མེན་ dra men ein Pferdetypus.
wts_35_51	210	17	1	འདྲ	dra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	8	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འདྲ་མོ་ dra mo ""das Wic-sein"", Getuc."
wts_35_51	210	17	2	མོ	mo	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	12	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འདྲ་མོ་ dra mo ""das Wic-sein"", Getuc."
wts_35_51	210	24	1	འདྲ	'dra	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་མཚུངས་ 'dra mtsbuṅs gleich, ähnlich.
wts_35_51	210	24	2	མཚུངས	mtsbuṅs	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	23	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	འདྲ་མཚུངས་ 'dra mtsbuṅs gleich, ähnlich.
wts_35_51	210	27	1	འདྲ	'dra	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་བརྫུས་ 'dra brdzus fälschen.
wts_35_51	210	27	2	བརྫུས	brdzus	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་བརྫུས་ 'dra brdzus fälschen.
wts_35_51	210	31	1	འདྲ	'dra	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་གཟུགས་ 'dra gzugs Abbild.
wts_35_51	210	31	2	གཟུགས	gzugs	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	16	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་གཟུགས་ 'dra gzugs Abbild.
wts_35_51	210	40	1	འདྲ	'dra	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	9	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་རིས་ 'dra ris Zeichnung, Portrait.
wts_35_51	210	40	2	རིས	ris	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	14	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་རིས་ 'dra ris Zeichnung, Portrait.
wts_35_51	210	44	1	འདྲ	'dra	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་བཤུས་ 'dra bśus Kopie.
wts_35_51	210	44	2	བཤུས	bśus	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	15	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲ་བཤུས་ 'dra bśus Kopie.
wts_35_51	210	48	1	འདྲག	drag	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	7	11	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འདྲག་ ""drag Isbrag."
wts_35_51	210	50	1	འདྲག	'drag	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲག་མཐིལ་ 'drag mthil Handfläche.
wts_35_51	210	50	2	མཐིལ	mthil	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲག་མཐིལ་ 'drag mthil Handfläche.
wts_35_51	210	53	1	འདྲགས	'drags	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	7	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲགས་ 'drags Isbrags.
wts_35_51	210	54	1	འདྲང	'draṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	6	11	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	འདྲང་ 'draṅ N'dran.
wts_35_51	210	55	1	འདྲངས	draṅs	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	7	12	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	འདྲངས་ draṅs Tdrans.
wts_35_51	210	56	1	འདྲད	elrad	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	7	12	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འདྲད་ ""elrad | (/)¢¢/,"
wts_35_51	210	71	1	འདྲི	dri	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	7	10	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འདྲི་ ""dri [0[, und imp. tlris fur. Ndrz fragen,"
wts_35_51	211	2	1	འདྲེ	dri	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	6	9	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲེ་ dri
wts_35_51	211	39	1	འདྲི	dri	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	7	10	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འདྲི་ ""dri andere Schreibung für Pbri schrei-"
wts_35_51	211	48	1	འདྲིལ	dril	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	7	11	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲིལ་ dril
wts_35_51	212	2	1	འདྲེས	dris	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	7	11	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲེས་ dris
wts_35_51	212	27	1	འདྲེས	dris	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	6	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲེས dris bekannt, vertraut, zutraulich,
wts_35_51	212	63	1	འདྲིས	fragen	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	10	16	 	,	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲིས་ འ༡ fragen, sich umhören; vgl. N' dri.
wts_35_51	212	63	2	འ	sich	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	18	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲིས་ འ༡ fragen, sich umhören; vgl. N' dri.
wts_35_51	213	1	1	འདྲུ	'dru	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	15	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲུ་བྲལ་ཟླ་བ་ 'dru bral zla ba
wts_35_51	213	1	2	བྲལ	bral	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	20	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འདྲུ་བྲལ་ཟླ་བ་ 'dru bral zla ba
