page	line	token_index	base_token	alternate_token	reason	base_key	alternate_key	base_line	alternate_line	alignment_method	alignment_attribution	resynchronization_attribution	resynchronization_source	base_to_alternate_page_delta	alternate_page	page_match_score	canonical_overlap	shared_canonical_tokens	base_nonempty_count	alternate_nonempty_count	line_count_ratio
258	176	10	bzan	bzaṅ	alternate_witness_google_loc_nasal_upgrade	bzan	bzan	82,22); sin gis bskor ba’i yal ga’i khan bzan	82,22); sin gis bskor ba’i yal ga’i khan bzaṅ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	258	0.723	0.954	481	158	163	0.969
258	179	9	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	(Megh 77a); ~ sar pa ko ka na da Ita bu byas	(Megh 77a); ~ sar pa ko ka na da lta bu byas	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	258	0.723	0.954	481	158	163	0.969
258	185	10	bzan	bzaṅ	alternate_witness_google_loc_nasal_upgrade	bzan	bzan	(Tär 40,2); rnam par rgyal ba yi / khan bzan	(Tär 40,2); rnam par rgyal ba yi / khan bzaṅ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	258	0.723	0.954	481	158	163	0.969
258	192	6	bran	braṅ	alternate_witness_google_loc_nasal_upgrade	bran	bran	(Mvy 5512); rgyal po’: pho bran „Königspalast“ (brDa, Dagy).	(Mvy 5512); rgyal po’: pho braṅ „Königspalast“ (brDa, Dagy).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	258	0.723	0.954	481	158	163	0.969
258	220	6	nen	ñen	alternate_witness_google_loc_nasal_upgrade	nen	nen	147b2); bru ba tsha bas nen te ’chi la - pa na	147b2); bru ba tsha bas ñen te ’chi la - pa na	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	258	0.723	0.954	481	158	163	0.969
259	7	9	sor	śor	alternate_witness_google_loc_fricative_upgrade	sor	sor	um“ (Debm 3358); zin la - yod pa la ... sor	um“ (Debm 3358); zin la - yod pa la ... śor	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	259	0.617	0.910	534	154	165	0.933
259	38	1	nas	ñas	alternate_witness_google_loc_nasal_upgrade	nas	nas	nas Zan ia bzan ~ gsol du gäug go „ich will	ñas Zan ia bzan ~ gsol du gäug go „ich will	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	259	0.617	0.910	534	154	165	0.933
259	52	9	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	Lex. ~ slieb = dal bus ’chi ba la sleb Ita bu	Lex. ~ slieb = dal bus ’chi ba la sleb lta bu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	259	0.617	0.910	534	154	165	0.933
259	99	2	bzugs	bźugs	alternate_witness_google_loc_fricative_upgrade	bzugs	bzugs	khyod - bzugs na’an (metr.) „sogar als du	khyod - bźugs na’an (metr.) „sogar als du	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	259	0.617	0.910	534	154	165	0.933
259	103	8	bzad	bźad	alternate_witness_google_loc_fricative_upgrade	bzad	bzad	Königs“ (Suv 173,8); khyod la ~ na bzad gad	Königs“ (Suv 173,8); khyod la ~ na bźad gad	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	259	0.617	0.910	534	154	165	0.933
259	117	5	bran	braṅ	alternate_witness_google_loc_nasal_upgrade	bran	bran	Lex. rgyal po’i pho bran „Königspalast“	Lex. rgyal po’i pho braṅ „Königspalast“	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	259	0.617	0.910	534	154	165	0.933
259	121	4	bzes	bźes	alternate_witness_google_loc_fricative_upgrade	bzes	bzes	2. Gemahlin; - tu bzes bzw. - tu len zur	2. Gemahlin; - tu bźes bzw. - tu len zur	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	259	0.617	0.910	534	154	165	0.933
259	130	6	kon	koṅ	alternate_witness_google_loc_nasal_upgrade	kon	kon	(Liy2 58); des... rgya mo kon co - du (r. tu)	(Liy2 58); des... rgya mo koṅ co - du (r. tu)	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	259	0.617	0.910	534	154	165	0.933
259	137	9	blan	blaṅ	alternate_witness_google_loc_nasal_upgrade	blan	blan	2823); kun sen kon jo btsan po’i ~ tu blan „er	2823); kun sen kon jo btsan po’i ~ tu blaṅ „er	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	259	0.617	0.910	534	154	165	0.933
259	145	1	bzes	bźes	alternate_witness_google_loc_fricative_upgrade	bzes	bzes	bzes tshul dan (metr.) „über die Herrlichkeit des Haushaltes und des Heiratens“	bźes tshul dan (metr.) „über die Herrlichkeit des Haushaltes und des Heiratens“	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	259	0.617	0.910	534	154	165	0.933
259	154	7	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	(PT1287 243); ras yug chen dan / ~ dan / gri	(PT1287 243); ras yug chen dan / ~ daṅ / gri	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	259	0.617	0.910	534	154	165	0.933
259	157	9	bzin	bźin	alternate_witness_google_loc_fricative_upgrade	bzin	bzin	110,9); yan lag kun / ~ kyis gtsags pa bzin du	110,9); yan lag kun / ~ kyis gtsags pa bźin du	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	259	0.617	0.910	534	154	165	0.933
259	193	2	drun	druṅ	alternate_witness_google_loc_nasal_upgrade	drun	drun	"""1 drun nas kyan. bka’ lun gnan gin ’dug pa"	"""1 druṅ nas kyan. bka’ lun gnaṅ gin ’dug pa"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	259	0.617	0.910	534	154	165	0.933
259	193	7	gnan	gnaṅ	alternate_witness_google_loc_nasal_upgrade	gnan	gnan	"""1 drun nas kyan. bka’ lun gnan gin ’dug pa"	"""1 druṅ nas kyan. bka’ lun gnaṅ gin ’dug pa"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	259	0.617	0.910	534	154	165	0.933
267	24	7	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	ma thog tha ma thu nu dan / bar gyi bskal	ma thog tha ma thu nu daṅ / bar gyi bskal	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	267	0.546	0.942	501	160	169	0.947
267	71	7	zes	źes	alternate_witness_google_loc_fricative_upgrade	zes	zes	33,32); spu’i ~ thams cad zin zes byed par	33,32); spu’i ~ thams cad zin źes byed par	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	267	0.546	0.942	501	160	169	0.947
267	107	6	cin	ciṅ	alternate_witness_google_loc_nasal_upgrade	cin	cin	rgyun gyi = legs par dpyad cin „sie untersuchten sorgfältig die Quellen der mündli-	rgyun gyi = legs par dpyad ciṅ „sie untersuchten sorgfältig die Quellen der mündli-	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	267	0.546	0.942	501	160	169	0.947
267	214	4	rnin	rñiñ	alternate_witness_google_loc_nasal_upgrade	rnin	rnin	Dagy); brda gsar rnin las / ~ ni skyes sam	Dagy); brda gsar rñiñ las / ~ ni skyes sam	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	267	0.546	0.942	501	160	169	0.947
267	216	7	bsad	bśad	alternate_witness_google_loc_fricative_upgrade	bsad	bsad	'gro ba’ıi rdzons pa la bsad pas „ım brDa-	'gro ba’ıi rdzons pa la bśad pas „ım brDa-	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	267	0.546	0.942	501	160	169	0.947
267	217	1	gsar-rnin	gsar-rñin	alternate_witness_google_loc_nasal_upgrade	gsarrnin	gsarrnin	gsar-rnin heißt es: khud pa bedeutet Ge-	gsar-rñin heißt es: khud pa bedeutet Ge-	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	267	0.546	0.942	501	160	169	0.947
272	60	9	sel	śel	alternate_witness_google_loc_fricative_upgrade	sel	sel	hat“ (Thgr 137,4); la dw)ags mthil sel -r	hat“ (Thgr 137,4); la dw)ags mthil śel -r	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	272	0.607	0.939	399	101	107	0.944
272	67	2	nid	ñid	alternate_witness_google_loc_nasal_upgrade	nid	nid	Lex. -,- nid = ba’ Zig gam gcig pn rkyan pa	Lex. -,- ñid = ba’ Zig gam gcig pn rkyan pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	272	0.607	0.939	399	101	107	0.944
272	86	4	nid	ñid	alternate_witness_google_loc_nasal_upgrade	nid	nid	(K3 cha 14033); - nid kyı fies par bkal gyıs	(K3 cha 14033); - ñid kyı fies par bkal gyıs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	272	0.607	0.939	399	101	107	0.944
274	36	4	gron	groṅ	alternate_witness_google_loc_nasal_upgrade	gron	gron	(Siddh 4.6); - iu ... gron khyer chen po rtsig	(Siddh 4.6); - iu ... groṅ khyer chen po rtsig	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	274	0.867	0.924	304	79	85	0.929
274	56	5	mNa	mÑa	alternate_witness_google_loc_nasal_upgrade	mna	mna	mit der Amtsobliegenheit in mNa’-ris auf-	mit der Amtsobliegenheit in mÑa’-ris auf-	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	274	0.867	0.924	304	79	85	0.929
274	64	5	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	Lex. mi ~ zer ba Ita bu „wie es heißt: der	Lex. mi ~ zer ba lta bu „wie es heißt: der	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	274	0.867	0.924	304	79	85	0.929
274	77	5	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	(brDa); bod pa’i sgra Ita bu Zig „wie ein	(brDa); bod pa’i sgra lta bu Zig „wie ein	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	274	0.867	0.924	304	79	85	0.929
274	100	2	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	pa Ita bu „wie: vollendete körperliche Fer-	pa lta bu „wie: vollendete körperliche Fer-	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	274	0.867	0.924	304	79	85	0.929
275	36	10	bzag	bźag	alternate_witness_google_loc_fricative_upgrade	bzag	bzag	"1: 73,22); rus sbal gyi -""i nan du bzag la"	"1: 73,22); rus sbal gyi -""i nan du bźag la"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	275	0.875	0.922	475	151	155	0.974
275	92	4	Lsdz	Lśdz	alternate_witness_citation_siglum	lsdz	lsdz	den Rahmen abstecken“ (Lsdz 120,3).	den Rahmen abstecken“ (Lśdz 120,3).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	275	0.875	0.922	475	151	155	0.974
275	135	4	nan	naṅ	alternate_witness_google_loc_nasal_upgrade	nan	nan	Lex. khog Zugs = nanı du Zugs pa Ita bu „wie:	Lex. khog Zugs = naṅı du Zugs pa lta bu „wie:	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	275	0.875	0.922	475	151	155	0.974
275	135	8	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	Lex. khog Zugs = nanı du Zugs pa Ita bu „wie:	Lex. khog Zugs = naṅı du Zugs pa lta bu „wie:	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	275	0.875	0.922	475	151	155	0.974
275	156	5	nan	naṅ	alternate_witness_google_loc_nasal_upgrade	nan	nan	Lex. sin sogs kyı nan rul ba „das verfaulte	Lex. sin sogs kyı naṅ rul ba „das verfaulte	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	275	0.875	0.922	475	151	155	0.974
275	161	6	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	Lex. mi’i blo skyon can Ita bu „wie: die	Lex. mi’i blo skyon can lta bu „wie: die	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	275	0.875	0.922	475	151	155	0.974
275	209	8	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	tsho = de tsho ste mi kho tsbo Ita bu „jene,	tsho = de tsho ste mi kho tsbo lta bu „jene,	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	275	0.875	0.922	475	151	155	0.974
280	3	5	dnos	dṅos	alternate_witness_google_loc_nasal_upgrade	dnos	dnos	665,1); ston pa dnos kyı sku dan ~ ma mchis	665,1); ston pa dṅos kyı sku daṅ ~ ma mchis	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	280	0.871	0.938	480	156	167	0.934
280	3	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	665,1); ston pa dnos kyı sku dan ~ ma mchis	665,1); ston pa dṅos kyı sku daṅ ~ ma mchis	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	280	0.871	0.938	480	156	167	0.934
280	9	7	man	maṅ	alternate_witness_google_loc_nasal_upgrade	man	man	(Mil 101,10); > da lo ... mi man po si tshul	(Mil 101,10); > da lo ... mi maṅ po śi tshul	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	280	0.871	0.938	480	156	167	0.934
280	9	9	si	śi	alternate_witness_google_loc_fricative_upgrade	si	si	(Mil 101,10); > da lo ... mi man po si tshul	(Mil 101,10); > da lo ... mi maṅ po śi tshul	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	280	0.871	0.938	480	156	167	0.934
280	12	1	Doll	Dol1	alternate_witness_citation_cleanup	doll	dol1	(Doll 56,8); bdag cag bag med par gyur pas	(Dol1 56,8); bdag cag bag med par gyur pas	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	280	0.871	0.938	480	156	167	0.934
280	15	8	dnos	dṅos	alternate_witness_google_loc_nasal_upgrade	dnos	dnos	sku than ’di yan kun legs sku dnos dan ~ med	sku than ’di yan kun legs sku dṅos dan ~ med	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	280	0.871	0.938	480	156	167	0.934
280	33	11	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	Lex. dbye ba’i ~ ram thun mon ma yın pa Ita	Lex. dbye ba’i ~ ram thun mon ma yın pa lta	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	280	0.871	0.938	480	156	167	0.934
280	40	8	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	thon = khyad chos je mthor son ba Ita bu	thon = khyad chos je mthor son ba lta bu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	280	0.871	0.938	480	156	167	0.934
280	101	6	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	(Suv 72,1); bdud rtsi Ita bur khyad par ’phags	(Suv 72,1); bdud rtsi lta bur khyad par ’phags	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	280	0.871	0.938	480	156	167	0.934
280	105	5	gton	gtoṅ	alternate_witness_google_loc_nasal_upgrade	gton	gton	zu verehren“ (Bca 1.27b); gton ba - legs pa	zu verehren“ (Bca 1.27b); gtoṅ ba - legs pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	280	0.871	0.938	480	156	167	0.934
280	109	6	nid	ñid	alternate_witness_google_loc_nasal_upgrade	nid	nid	khyad par du ’phags pa nid do „ihre Überlie-	khyad par du ’phags pa ñid do „ihre Überlie-	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	280	0.871	0.938	480	156	167	0.934
280	122	7	Iho’i	lho'i	alternate_witness_initial_i_to_l_translit	ihoi	lhoi	yul khyad par du 'phags pa Iho’i 7472 glin legs	yul khyad par du 'phags pa lho'i 7472 glin legs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	280	0.871	0.938	480	156	167	0.934
280	191	8	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	bkar rtsis med btan dan gton ba Ita bu „wie:	bkar rtsis med btan dan gton ba lta bu „wie:	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	280	0.871	0.938	480	156	167	0.934
288	48	1	nal	ñal	alternate_witness_google_loc_nasal_upgrade	nal	nal	nal bar son cig „gehe du zum Schlafen zu	ñal bar son cig „gehe du zum Schlafen zu	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	288	0.953	0.929	546	156	169	0.923
288	111	4	bzan	bzaṅ	alternate_witness_google_loc_nasal_upgrade	bzan	bzan	sein“ (Siddh 29.12); ~ ... bzan po Zig btsas	"sein"" (Siddh 29.12); bzaṅ po źig btsas"	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	288	0.953	0.929	546	156	169	0.923
288	117	5	snan	snaṅ	alternate_witness_google_loc_nasal_upgrade	snan	snan	17b2); rdza mkhan gyi - snan byed du gyur	17b2); rdza mkhan gyi ~ snaṅ byed du gyur	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	288	0.953	0.929	546	156	169	0.923
288	136	2	bses	bśes	alternate_witness_google_loc_fricative_upgrade	bses	bses	güen bses kyi min); bu chun chun phru gu	gñen bśes kyi min); bu chun chun phru gu	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	288	0.953	0.929	546	156	169	0.923
288	148	9	snan	snaṅ	alternate_witness_google_loc_nasal_upgrade	snan	snan	Lex. khye bo gri gug gi min du snan „erscheint als Bez. für Krummesser“ (brDa,	"Lex. khye bo gri gug gi min du snaṅ „erscheint als Bez. für Krummesser"" (brDa,"	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	288	0.953	0.929	546	156	169	0.923
288	158	6	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	myu gu kha ’bus pa Ita bu „wie: frischge-	myu gu kha 'bus pa lta bu „wie: frischge-	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	288	0.953	0.929	546	156	169	0.923
288	189	4	Ihag	lhag	alternate_witness_initial_i_to_l_translit	ihag	lhag	za tshod las Ihag par za ba „Imbiß, der zusätzlich zur täglichen Nahrung zubereitet	za tshod las lhag par za ba „Imbiß, der zusätzlich zur täglichen Nahrung zubereitet	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	288	0.953	0.929	546	156	169	0.923
288	199	3	bzan	bzaṅ	alternate_witness_google_loc_nasal_upgrade	bzan	bzan	kha zas bzan po „gutes Essen, das nicht tägliche Nahrung ist“ (TTC).	kha zas bzaṅ po „gutes Essen, das nicht tägliche Nahrung ist“ (TTC).	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	288	0.953	0.929	546	156	169	0.923
288	208	8	na	ṅa	alternate_witness_google_loc_nasal_upgrade	na	na	„er nahm es zu seiner Behausung“* (K1 na	„er nahm es zu seiner Behausung“ (K1 ṅa	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	288	0.953	0.929	546	156	169	0.923
288	209	4	Ihun	lhun	alternate_witness_initial_i_to_l_translit	ihun	lhun	13723); ston pa’i Ihun bzed - nas ni (metr.)	137a3); ston pa’i lhun bzed ~ nas ni (metr.)	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	288	0.953	0.929	546	156	169	0.923
292	28	5	mnal	mñal	alternate_witness_google_loc_nasal_upgrade	mnal	mnal	bud med kyi - ni / mnal rlug pa ... las ’gyur	bud med kyi - ni / mñal rlug pa ... las ’gyur	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	292	0.511	0.919	388	146	150	0.973
292	66	3	snan	snaṅ	alternate_witness_google_loc_nasal_upgrade	snan	snan	ཁྲག་ཁྲིག་སྣང་བ་ khrag khrig snan ba Trugbild.	ཁྲག་ཁྲིག་སྣང་བ་ khrag khrig snaṅ ba Trugbild.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	292	0.511	0.919	388	146	150	0.973
292	78	5	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	ter“ (K1 kha 19126); - dan rmi lam nan pa	ter“ (K1 kha 19126); - daṅ rmi lam nan pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	292	0.511	0.919	388	146	150	0.973
292	83	6	zan	zaṅ	alternate_witness_google_loc_nasal_upgrade	zan	zan	Lex. ~, khrag ge khrug ge = zan zin byas	Lex. ~, khrag ge khrug ge = zaṅ zin byas	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	292	0.511	0.919	388	146	150	0.973
